ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00012375,PR-40004402,"Arbor Grove OSHClub","OSHCLUB PTY LTD","Centre-Based Care","Brookmount Drive",ELLENBROOK,WA,6069,0478012477,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",50,18/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2020","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Oct 2017",,"September 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,14:55,18:15,14:55,18:15,14:30,18:15,14:55,18:15,14:55,18:15,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00012376,PR-40004402,"Ardross Primary School OSHClub","OSHCLUB PTY LTD","Centre-Based Care","46 Links Road",ARDROSS,WA,6153,0409953103,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",50,25/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2017",,"July 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00012378,PR-40002197,"Busy Bees on Ashdale","FEL Child Care Centres 2 Pty Ltd","Centre-Based Care","15 Ashdale Boulevard",DARCH,WA,6065,0893039507,,,94,23/03/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2019","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2015",02/10/2015,"October 2024",Yes,No,No,Yes,Yes,Yes,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012379,PR-40001112,"Milestones Early Learning Yokine","Affinity Education Group Pty Limited","Centre-Based Care","136 Swan Street",YOKINE,WA,6060,0894400366,,"•	In addition to compliance with the prescribed educator to child ratio set out in regulation 123 in the Education and Care Service National Regulations 2012, the approved provider must ensure at least 2 educators are present at all times in the Kindy outdoor area working directly with any children in the area, to ensure effective supervision at all times given the layout of the Kindy outdoor area. •	The approved provider must ensure a register is kept of all maintenance conducted on the premises, furniture and equipment in the outdoor area of the service. •	The approved provider must ensure the maintenance register is available for inspection by an authorised officer, on the same basis as for any document prescribed for the purpose of section 175 of the National Law. •	The approved provider must send the Regulatory Authority a copy of the maintenance registers every 6 months from when the conditions come into effect",55,06/04/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2017",07/07/2014,"August 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012380,PR-40004402,"Assumption OSHClub Mandurah","OSHCLUB PTY LTD","Centre-Based Care","22-24 Gordon Road",MANDURAH,WA,6210,0432337624,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",50,27/09/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2018",,"October 2024",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,07:00,08:40,07:00,08:40,07:00,08:40,07:00,08:40,07:00,08:40,,,,,14:55,18:00,14:55,18:00,14:55,18:00,14:55,18:00,14:55,18:00,,,,,,,,,,,,,,,,,,,No
SE-00012382,PR-00009075,"Atwell Pre-Kindy","JENELLE TURNBULL","Centre-Based Care","Harvest Lakes Community Centre, Aurora Drive",ATWELL,WA,6164,0431914143,,,20,06/01/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2023","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2018",16/10/2015,"October 2025",Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,09:00,14:30,09:00,14:30,09:00,14:30,,,,,,,,,,,,,,,,,,,,,,,09:00,14:30,09:00,14:30,09:00,14:30,,,,,No
SE-00012383,PR-40004402,"Aubin Grove OSHClub","OSHCLUB PTY LTD","Centre-Based Care","85 Camden Boulevard","AUBIN GROVE",WA,6164,0437703803,,"The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.  The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",104,19/01/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2019","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","May 2016",04/01/2021,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:40,18:00,14:30,18:00,14:40,18:00,14:40,18:00,14:40,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00012384,PR-40003475,"A Club For Kids Takari",,"Centre-Based Care","5 RICKMAN ST",BALCATTA,WA,6021,"0403 959 508","9345 1660","The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times the enrolled children require access to the toilet facilities they are accompanied by a contact staff member. The approved provider must ensure that at all times when moving between approved spaces the enrolled children are accompanied by a contact staff member.",40,03/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Nov 2025","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","May 2021",02/01/2024,"October 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00012385,PR-00008228,"Kids Academy OSHC North Balga Primary","Daisy Chain Early Learning Pty Ltd","Centre-Based Care","North Balga Primary School, Maitland Road",BALGA,WA,6061,0893423529,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.",65,09/09/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Dec 2017",06/02/2019,"October 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00012387,PR-40015072,"MercyCare Early Learning Service Ballajura","MERCY HUMAN SERVICES LIMITED","Centre-Based Care","118 Illawarra Crescent",BALLAJURA,WA,6066,0892492670,,,57,18/04/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2019","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2014",30/07/2018,"June 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012388,PR-00007346,"Bambara After School And Vacation Care","Hillarys Out of School Care Inc.","Centre-Based Care","Gosse Road",PADBURY,WA,6025,0893078879,0893072243,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider must ensure that children are accompanied by a contact staff member when moving between the indoor and outdoor spaces.",80,28/08/2009,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2024","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2017",,"January 2025",No,No,No,Yes,Yes,Yes,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,06:30,08:45,06:30,08:45,06:30,09:00,06:30,08:45,06:30,08:45,,,,,14:30,18:00,14:30,18:00,09:00,18:00,14:30,18:00,14:30,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00012389,PR-00007558,"Bambi Child Care Centre","Rocky Ridge Geraldton Pty Ltd ATF The Burton Family Trust","Centre-Based Care","166 Augustus Street",GERALDTON,WA,6530,0899212158,,,33,08/01/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2020","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2015",,"August 2025",Yes,No,No,No,No,No,No,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012390,PR-00007558,"Bambi Child Care Centre - Fitzgerald","Rocky Ridge Geraldton Pty Ltd ATF The Burton Family Trust","Centre-Based Care","175 Fitzgerald Street",GERALDTON,WA,6530,0899647007,0899647006,,61,18/10/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2025","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Oct 2021",,"August 2025",Yes,No,No,Yes,Yes,No,No,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012391,PR-40004402,"St John Paul II OSHClub","OSHCLUB PTY LTD","Centre-Based Care","6 Karrajong Boulevard","BANKSIA GROVE",WA,6031,0484033449,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times the enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",36,05/04/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2018",,"November 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,14:00,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,,,,,,,,,,,,,,,No
SE-00012392,PR-40015072,"MercyCare Early Learning Service Bassendean","MERCY HUMAN SERVICES LIMITED","Centre-Based Care","159 Guildford Road",BASSENDEAN,WA,6054,0893791410,,,57,11/06/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jun 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2019",30/07/2018,"October 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012393,PR-00007634,"Wind in the Willows Ashfield","Town of Bassendean","Centre-Based Care","2 Colstoun Road",ASHFIELD,WA,6054,0892792478,,,35,15/06/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Nov 2019","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2019",,"August 2025",Yes,No,No,No,No,No,No,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012394,PR-00008183,"Baya Gawiy Early Childhood Learning Unit","Marninwarntikura Fitzroy Women's Resource Centre - Aboriginal Corporation","Centre-Based Care","LOT 508 Fallon Road","FITZROY CROSSING",WA,6765,0891915000,,,50,06/09/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Jun 2025","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2019",19/04/2013,"May 2025",Yes,No,No,No,No,No,No,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40027983,PR-40026438,"Mount Lockyer OSHC",,"Centre-Based Care","67 South Coast Hwy, Lockyer",ALBANY,WA,6330,0466080593,,"The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. 

 The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. ",30,27/11/2023,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Dec 2024",,,,,,,,,,,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,15:00,18:00,15:00,18:00,14:30,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40028033,PR-40026948,"Nido Early School Piara Waters","NEST EARLY EDUCATION SERVICES PTY LTD","Centre-Based Care","Piara Village, T6/12 Erade Drive","PIARA WATERS",WA,6112,0865582577,,,92,19/12/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2025",,,,,,,,,,,"March 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40028041,PR-40035045,"Cuddles Early Learning and Childcare Centre East Byford","CUDDLES CHILDCARE EAST BYFORD PTY LTD","Centre-Based Care","15 Beenyup Rd",BYFORD,WA,6122,0892725357,,,90,28/03/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2025",,,,,,,,,,,"September 2025",Yes,No,No,Yes,Yes,Yes,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,,,,,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,No
SE-40028153,PR-40006307,"Kids Hub NatureScape","KIDS HUB TRAINING & CONSULTANCY PTY LTD","Centre-Based Care","470 Chapman Rd","BLUFF POINT",WA,6530,,,,63,19/12/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2025",,,,,,,,,,,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
