ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-40028502,PR-00000702,"St Joseph's Outside School Hours Care - Childers","Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane - Centacare Administration Services","Centre-Based Care","38 Churchill Street",CHILDERS,QLD,4660,0733676300,,"This service is approved to provide education and care to children over preschool age, up to and including school children before school, after school and during school holidays. ",30,18/12/2023,"Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Mar 2025",,,,,,,,,,,"October 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40028507,PR-40035631,"Ashton's Place Immersive Learners","ASHTON'S PLACE CHILDCARE PTY LTD","Centre-Based Care","639 Currumbin Creek Rd","CURRUMBIN VALLEY",QLD,4223,0756901500,,"This service is approved to provide education and care to children from birth up to and including over preschool age, not including school children The approved provider must ensure that the mirrors installed at the service are constantly maintained and operational. This is to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children, as required under regulation 115 of the Education and Care Services National Regulations.",100,28/02/2024,,,,,,,,,,,,,,,,,,,,"December 2024",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40028526,PR-00000659,"PCYC Gympie South Fun Squad","Queensland Police-Citizens Youth Welfare Association","Centre-Based Care","Gympie South Primary, 50 Exhibition Rd",SOUTHSIDE,QLD,4570,,,"This service is approved to provide education and care to children over preschool age up to and including school children, before school, after school and during school holidays.  In addition to the prescribed information required to be displayed under section 172 of the Education and Care Services National Law and regulation 173 of the Education and Care Services National Regulations, the approved provider must display a map which clearly identifies the indoor and outdoor spaces on the school site approved by the school for use by the education and care service. This map is to be positioned so that is clearly visible to anyone from the main entrance to the education and care service premises.",59,21/12/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2025",,,,,,,,,,,"January 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,No
SE-40028588,PR-40021930,"Eden Academy Caboolture","Eden Academy Operations Pty Ltd ATF Eden Academy Operations Unit Trust","Centre-Based Care","89 Smiths Road",CABOOLTURE,QLD,4510,36060229,,"The approved provider must ensure that the mirrors, CCTV cameras and iPads, used as monitors, installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.  This service is approved to provide education and care to children from  birth up to and including over preschool age, not including school children.",117,04/04/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2025",,,,,,,,,,,"May 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40023799,PR-40000259,"Winton State School Kindergarten","State of Queensland (Acting through Department of Education)","Centre-Based Care","71 Cork St",WINTON,QLD,4735,0746572333,,"This service is approved to provide education and care to children from 42 months up to and including preschool age. The service is not approved to provide education and care to school children. At all times that education and care is being provided under this service approval, there must not be less than 3.25 square metres of unencumbered indoor space and 7 square metres of unencumbered outdoor play space per child attending the premises (including the school children sharing the facilities) with the total number of children not exceeding 25. This service is a centre-based service that delivers a preschool program in a school in a class or classes where a full-time education program is also being delivered to school children (composite class) (regulation 248 of the Education and Care Services National Regulations). Regulations 104, 114, 115, 123 and 126 (including any provisions that apply in place of regulations 123 and 126 of the Education and Care Services National Regulations) do not apply to this service (regulation 239 of the Education and Care Services National Regulations).",15,14/04/2022,,,,,,,,,,,,,,,,,,,,"October 2024",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,,,,,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,,,,,,,,,,,,,,,,,,,No
SE-40023840,PR-00000823,"Guardian Childcare & Education Greenbank","Guardian Community Early Learning Centres Pty Ltd","Centre-Based Care","43-77 Old Pub Lane",GREENBANK,QLD,4124,0730595081,,"At all times education and care is being provided to children in the outdoor play area, there must be one additional staff member in addition to the number required to meeting the educator to child ratios. This service is approved to provide education and care to children from birth up to and including over preschool age. The service is not approved to provide education and care to school children. The Approved Provider must ensure that the mirrors, CCTV cameras and monitors installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.",120,31/08/2022,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2023",,,,,,,,,,,"October 2025",Yes,No,No,No,No,No,No,06:15,18:15,06:15,18:15,06:15,18:15,06:15,18:15,06:15,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40023887,PR-00010064,"Shared Beginnings Kenmore","Shared Beginnings AP PTY LTD","Centre-Based Care","35 Brookfield Rd",KENMORE,QLD,4069,0737092525,,"This service is approved to provide education and care to children from birth up to and including over preschool age, not including school children.  The approved provider must not provide education and care for more than 18 non-ambulant infants on the ground level at the service. The approved provider must ensure that no outdoor play equipment or natural vegetation is placed within one metre of the perimeter fencing of any children's outdoor play space including on both the ground level and lower ground level and/or any of the glass fencing around the internal void on the ground level.   It is a condition of the service waiver that the approved provider must utilise 134m² of covered space outside of the playrooms 1, 2 & 3 on ground level and 191m2 of covered space outside of playrooms 6 and 7 on lower ground level, to satisfy part of the unencumbered outdoor space requirements. It is a condition of the service waiver, that the approved provider is approved to provide education and care to a maximum of 68 children in the outdoor play spaces on the ground level.          It is a condition of the service waiver that the approved provider must ensure that an adequate amount of healthy, live plants in a variety of species and sizes is maintained at all times, in the alternative covered spaces of the service premises, ensuring children are afforded opportunities to explore and experience the natural environment.  ",120,01/06/2023,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Apr 2025",,,,,,,,,,10/11/2025,"February 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,No
SE-40024016,PR-40025211,"Curiosity Tree The Gap","CTEE North Pty Ltd","Centre-Based Care","83-85 Payne Road","THE GAP",QLD,4061,"07 3187 7388",,"This service is approved to provide education and care to children from birth up to and including school children.  This service is approved to provide education and care to a maximum of 15 school children at any one time. The approved provider must ensure that the mirrors and CCTV cameras and monitors installed at the service are constantly maintained and operational. This is to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.",75,24/05/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024",,,,,,,,,,,"July 2025",Yes,No,No,No,No,No,No,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40024029,PR-00001237,"GOODNA QUEEN STREET KIDS ELC","Yahka Childcare Pty Ltd as Trustee for Yahka Childcare Trust","Centre-Based Care","41 Queen St",GOODNA,QLD,4300,0731801176,,"This service is approved to provide education and care to children from birth up to and including school children. This service is approved to provide education and care to a maximum of 15 school children at any one time. The approved provider must ensure that the mirrors installed at the service are constantly maintained and operational. This is to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations. It is a condition of the service waiver that the approved provider must utilise 335m² of covered space to satisfy part of the unencumbered outdoor space requirements. It is a condition of the service waiver that the approved provider must ensure that an adequate amount of healthy, live plants in a variety of species and sizes is maintained at all times in the alternative space of the service premises, ensuring children are afforded opportunities to explore and experience the natural environment.  ",112,26/06/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2024",,,,,,,,,,,"September 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,No
SE-40024035,PR-40027138,"Imagine Childcare and Kindergarten Rochedale South","10th Edge Pty Ltd ATF 10th Edge Unit Trust","Centre-Based Care","1123 Rochedale Road","ROCHEDALE SOUTH",QLD,4123,0737781240,,"This service is approved to provide education and care to children from birth up to and including school children.  This service is approved to provide education and care to a maximum of 15 school children at any one time. The approved provider must ensure that the mirrors, CCTV cameras and iPads, as monitors, installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.",95,22/02/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024",,,,,,,,,,,"October 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40024036,PR-40025519,"Imagine Childcare and Kindergarten Holmview","Imagine Education Early Learning Centres No. 21 Pty Ltd ATF Imagine Education Early Learning Centres No. 21 Unit Trust","Centre-Based Care","245 Tallagandra Road",HOLMVIEW,QLD,4207,0728022010,,"This service is approved to provide education and care to children from birth up to and including school children. This service is approved to provide education and care to a maximum of 15 school children at any one time. The approved provider must ensure that the mirrors installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.",136,08/11/2022,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2024",,,,,,,,,,,"May 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40024037,PR-00009431,"Gardenia Early Learning Clontarf","HLHHS PTY LTD","Centre-Based Care","9 Elizabeth Avenue",CLONTARF,QLD,4019,0731852020,,"The service is approved to provide education and care to a maximum of 15 children from over preschool age up to and including school children, during school holidays only.  This service is approved to provide education and care to children from birth up to and including over preschool age including school children. The approved provider must ensure that the mirrors, CCTV cameras and iPads as monitors installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.",100,19/01/2023,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jun 2024",,,,,,,,,,23/08/2024,"February 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
