ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00002598,PR-00001275,"Woodroffe Preschool","Department of Education and Training","Centre-Based Care","55 Woodroffe Ave",WOODROFFE,NT,0830,"(08) 8983 7600",,,53,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Dec 2019","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","May 2016",,"November 2025",No,Yes,No,No,No,No,No,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002600,PR-00001275,"Wugularr Preschool","Department of Education and Training","Centre-Based Care","Balanda St",BESWICK,NT,0852,"(08) 8975 4529","(08) 8975 4872",,25,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2022","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2016",,"September 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002601,PR-00001275,"Wulagi Preschool","Department of Education and Training","Centre-Based Care","35 Wulagi Cres",WULAGI,NT,0812,"0889837818 (preschool) 8983 7800",,,51,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jun 2021","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Dec 2015",,"October 2025",No,Yes,No,No,No,No,No,,,08:15,12:00,08:15,12:00,08:15,12:00,08:15,12:00,,,,,,,08:15,12:00,08:15,12:00,08:15,12:00,08:15,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002604,PR-00001275,"Yirrkala Preschool","Department of Education and Training","Centre-Based Care","Rankine Road",YIRRKALA,NT,0880,0889871988,0889871725,,25,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2025","Exceeding NQS","Working Towards NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Working Towards NQS","Jan 2024",,"October 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:25,12:00,08:25,11:30,08:25,11:30,08:25,11:30,08:25,11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40022370,PR-40025486,"Happy Trails Early Learning Centre","JAMS Muirhead Pty Ltd as trustee for JAMS Muirhead Unit trust","Centre-Based Care","15 Fuhrmann street",MUIRHEAD,NT,0810,"08 7969 7133",,"The service must utilise all outdoor areas to maintain a maximum capacity of 131 children. This includes ensuring that the outdoor spaces utilised by the Mangrove, Bush Trak, Green Ants and Sandy Creek rooms are accessible to, and available to be used by children every day the service is in operation.",228,28/01/2022,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2024",,,,,,,,,,,"December 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40022519,PR-00001275,"Millner Preschool","Department of Education and Training","Centre-Based Care","Millner Primary School, 41 Sabine Rd",MILLNER,NT,0810,"08 7923 0333",,,52,21/12/2021,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2023",,,,,,,,,,,"April 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:00,14:00,08:00,14:00,08:00,11:00,,,,,,,,,,,,,08:00,11:00,08:00,14:00,08:00,14:00,,,,,,,,,,,,,,,,,,,No
SE-40003308,PR-00002539,"Camp Australia - Palmerston Christian School OSHC","Camp Australia Pty Limited","Centre-Based Care","50 Waler Road","MARLOW LAGOON",NT,0831,0478268697,,"1. At least one educator is to be a consistent staff member at each service, at all times. This must be someone that holds at least a responsible person delegation or higher.
2. All responsible persons are to be fully inducted to each service they are designated at. This induction must be specific to the service and reflect service specific considerations. Evidence must be able to be provided on request.
3. An induction document is created for each NT service that includes updated information specific to the service. This must include consideration to service and provider specific responses to incident reporting, checking authorised persons, actioning health needs of children and emergency management and procedures. Evidence of the induction documents development must be provided to the regulatory authority within 30 days of the date of the condition being applied.
4. The induction document must be updated and monitored by approved provider and nominated supervisor regularly.
5. Evidence of all staff having read and understood the service specific induction must be able to be recorded and demonstrated on request.",50,27/01/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Aug 2017",,"December 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,,,,,,,,,,,,,,,No
SE-40003391,PR-00001275,"Ngukurr Preschool","Department of Education and Training","Centre-Based Care","Bawuda Street",NGUKURR,NT,0852,"08 8975 4680",,,30,15/12/2014,"Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Dec 2018",,"October 2025",No,Yes,No,No,No,No,No,07:45,12:00,07:45,12:00,07:45,12:00,07:45,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40003399,PR-00001275,"Gunbalanya Preschool","Department of Education and Training","Centre-Based Care","Lot 640",GUNBALANYA,NT,0822,0889790181,0889790143,,30,12/12/2014,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2023","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2018",,"October 2025",No,Yes,No,No,No,No,No,07:30,11:00,07:30,11:00,07:30,11:00,07:30,11:00,07:30,11:00,,,,,08:00,11:00,08:00,11:00,08:00,11:00,08:00,11:00,08:00,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40008132,PR-00006564,"Larapinta Child and Family Early Learning Centre","Children's Integrated Management Services Ltd","Centre-Based Care","22 Albrecht Drive","ALICE SPRINGS",NT,0872,0889585192,,,70,10/03/2017,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2023","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2018",,"October 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011627,PR-00006740,"Six Little Ducks","SIX LITTLE DUCKS PTY LTD","Centre-Based Care","6 Fitzpatrick Street, East Side","ALICE SPRINGS",NT,0870,"0432 398 890",,"- The maximum approved number of children booked and attending the service each day, must not exceed 42 children.
- The break-up of these numbers must reflect the genuine indoor space children have access to and meet the below:
- Little Ducks: 12 children (0-2years) ii. Big Ducks: 30 children (2-5 years) 2.	The approved provider must engage an external consultant for a period of at least 12 months from the amendment of service approval to guide service operations specifically relating to Working Towards quality areas. 
a.	Evidence of this consultancy must be provided every 30 days, by either the Approved Provider or the consultant to the Regulatory Authority.
b.	A meeting must held with the approved provider, consultant and Regulatory Authority at least every three months during the period to review actions and progress towards quality improvement. 3.     The approved provider must consider how the use and set up of the indoor and outdoor spaces ensures all children have access to genuine indoor and outdoor space at all times including through the provision of adequate resources, and in all weather. 4.	The approved provider must complete a service premises environment audit, then must action identified issues to ensure that the education and care service premises and all equipment and furniture used are safe, clean and in good repair. 
a.	Evidence of this audit and actions taken must be provided to the Regulatory Authority within 30 days of the date of this amendment. 5.	The current second sleep room must not be used as indoor play space. 6.	The approved provider, persons with management and control (Mr Stewart Clark and Miss Belinda Gregory) must sit the Provider Knowledge Assessment Test. The test will re-assess the persons with management and control fitness and propriety as per section 21 of the National Law. 7.	The approved provider must consider how the use and set up of the toilets ensure all children have access to all toilets within the service at all times.",42,16/05/2012,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jul 2025","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jul 2023",,"December 2025",Yes,No,No,No,No,No,No,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40000337,PR-40010010,"NT Explorers Early Education","The Young Men's Christian Association of The Northern Territory Ltd","Centre-Based Care","107B Boulter Rd",BERRIMAH,NT,0828,0879997799,0731124197,,100,25/01/2013,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Nov 2022","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2017",25/02/2022,"July 2025",Yes,No,No,No,No,No,No,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40000345,PR-00006564,"Nightcliff OSHC","Children's Integrated Management Services Ltd","Centre-Based Care","Lot 1201 Cunjevoi Cres",NIGHTCLIFF,NT,0810,"0889488480/ 0439715053",,,90,25/01/2013,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2022","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2018",09/11/2015,"July 2025",No,No,No,Yes,No,Yes,No,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,,,,,,,,,,,,,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-40000393,PR-00002539,"Camp Australia - Parap Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","Urquhart Street",PARAP,NT,0820,0405420536,N/A,"1. At least one educator is to be a consistent staff member at each service, at all times. This must be someone that holds at least a responsible person delegation or higher.
2. All responsible persons are to be fully inducted to each service they are designated at. This induction must be specific to the service and reflect service specific considerations. Evidence must be able to be provided on request.
3. An induction document is created for each NT service that includes updated information specific to the service. This must include consideration to service and provider specific responses to incident reporting, checking authorised persons, actioning health needs of children and emergency management and procedures. Evidence of the induction documents development must be provided to the regulatory authority within 30 days of the date of the condition being applied.
4. The induction document must be updated and monitored by approved provider and nominated supervisor regularly.
5. Evidence of all staff having read and understood the service specific induction must be able to be recorded and demonstrated on request.",105,31/01/2013,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2024","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Sep 2022",,"June 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:15,18:00,14:15,18:00,14:15,18:00,14:15,18:00,14:15,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40029466,PR-40012633,"Ampe Rlterrke Amangkeme","CENTRAL AUSTRALIAN ABORIGINAL CONGRESS ABORIGINAL CORPORATION","Centre-Based Care","13 Kekwick Ave",BRAITLING,NT,0870,0879996470,,,45,06/03/2024,,,,,,,,,,,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,No,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40030105,PR-40004723,"Yuendumu Childcare - Central Desert Regional Council","Central Desert Regional Council","Centre-Based Care","Lot 682 Coniston Road",YUENDUMU,NT,0872,0889937905,0889589501,"Regulation 107 – the maximum approved number of children in sleep room must not exceed 8 children at any given time. Regulation 126 – ensure that educators employed on a probationary basis are enrolled in an early childhood qualification within three months of their employment. Regulation 126 – you must ensure at least one educator who holds at least an approved diploma level education and care qualification or higher, is present at all times children are being educated and cared for.",24,15/03/2024,,,,,,,,,,,,,,,,,,,,"December 2025",Yes,No,No,No,No,No,No,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,,,,,,,,,,,,,,,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,Yes
SE-00015473,PR-00001275,"Papunya Preschool","Department of Education and Training","Centre-Based Care","Papunya Preschool, Papunya School","PAPUNYA COMMUNITY",NT,0872,"08 8956 8515",,,20,27/01/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Oct 2018",,"October 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40011918,PR-40000573,"Seagrass OSHC","Alyangula Daycare Incorporated","Centre-Based Care","Corner Ayawurra Crescent and Flinders Street",ALYANGULA,NT,0885,0889877030,,,40,09/03/2018,"Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2019",,"October 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,14:30,17:30,14:30,17:30,14:30,17:30,14:30,17:30,14:30,17:30,,,,,,,,,,,,,,,,,,,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,,,,,No
SE-40012597,PR-40011997,"Dragonfly Play & Learn","DRAGONFLY PLAY & LEARN PTY LTD","Centre-Based Care","144 Leanyer Dr",LEANYER,NT,0812,0879784716,,,16,10/07/2018,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2020",,"July 2025",Yes,No,No,No,No,No,No,07:00,17:15,07:00,17:15,07:00,17:15,07:00,17:15,07:00,17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010101,PR-00005976,"Katherine East Child Care Centre","Katherine East Child Care Centre Inc","Centre-Based Care","16 Grevillea Road",KATHERINE,NT,0850,89723317,,,50,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Apr 2017",,"May 2025",Yes,No,No,No,No,No,No,07:15,17:15,07:15,17:15,07:15,17:15,07:15,17:15,07:15,17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00017889,PR-00002539,"Camp Australia - Malak Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","45 MALAK CR",MALAK,NT,0812,1300105343,,,16,06/10/2025,,,,,,,,,,,,,,,,,,,,"October 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:20,17:30,14:20,17:30,14:20,17:30,14:20,17:30,14:20,17:30,,,,,,,,,,,,,,,,,,,No
SE-00017894,PR-00002539,"Camp Australia - Manunda Terrace Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","31 MANUNDA TCE",KARAMA,NT,0812,1300105343,,"6. The outdoor verandah space must always be set up in a manner that allows for the expansion of the indoor space available for children.",40,06/10/2025,,,,,,,,,,,,,,,,,,,,"October 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,,,,,,,,,,,,,,,No
SE-00018102,PR-00007019,"Nakara Early Learning Centre","Nakara School Council Inc","Centre-Based Care","Nakara Preschool, Buchanan Terrace",Nakara,NT,0810,0889273884,,"The service is only approved to operate on Wednesdays, Thursdays and Fridays, and then Monday to Friday during school holidays only.",60,09/12/2025,,,,,,,,,,,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,No,07:45,16:30,07:45,16:30,07:45,16:30,07:45,16:30,07:45,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40017285,PR-00001283,"Maniltoa Children's Centre","Territory Child Care Group Incorporated","Centre-Based Care","11- 13 Patsalou Rd",COOLALINGA,NT,0836,"08 8900 9365",,,80,13/01/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2022",,,,,,,,,,,"September 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40009889,PR-40011825,"Zuccoli Early Learners Early Education Centre","Adjana Enterprise Pty Ltd","Centre-Based Care","17 Ginger St",ZUCCOLI,NT,0832,0879792860,0755760989,"For this waiver to apply, the approved provider must ensure that each room has at least one educator that holds or is actively working towards an approved diploma level education and care qualification at all times children are educated and cared for by the service. The service must have access to regular mentoring and support from an ECT. They must also have the ECT reviews and provide feedback on the program . This support must be documented. The service must continually advertise for an ECT position and provide evidence at any time to RA upon request.",160,18/09/2017,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2018",17/12/2018,"November 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40001232,PR-00001274,"Kingdom Kids Early Learning Centre","NT Christian Schools","Centre-Based Care","Palmerston Christian School, 50 Waler Rd","MARLOW LAGOON",NT,0830,"08 7922 5609",,"The approved provider must actively advertise to fill the ECT position for the duration of the wavier for Regulation 132, and provide evidence of such on request.",50,14/04/2014,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2019",,"June 2025",Yes,No,No,No,No,No,No,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40001251,PR-00006564,"Child Australia Gray OSHC","Children's Integrated Management Services Ltd","Centre-Based Care","Gray Primary School, 22 Victoria Dr",GRAY,NT,0830,"0473 938 791",,"Condition
For the waiver to apply, the service must not exceed 11 children of preschool age or under in attendance at any time education and care is being provided. 
 For this waiver to apply the approved provider must ensure that the ratio of preschool aged children does not exceed 11 children on any given day",69,03/10/2013,"Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","May 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2019",23/06/2025,"September 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00017317,PR-00001275,"Yarralin Preschool","Department of Education and Training","Centre-Based Care","Yarralin Community, Yarralin Community",Yarralin,NT,0852,0889750809,,"The approved provider must ensure that they respond to the actions required set out in Attachment B of the service approval by the identified due date.",22,11/12/2024,,,,,,,,,,,,,,,,,,,,"March 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,,,,,,,,,,,,,,,No
SE-00017333,PR-00001275,"Barunga Preschool","Department of Education and Training","Centre-Based Care","Barunga Community, Barunga Community",Barunga,NT,0852,0889754502,,"The approved provider must ensure that they respond to the actions required set out in Attachment B of the service approval by the identified due date.",13,12/12/2024,,,,,,,,,,,,,,,,,,,,"March 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,,,,,,,,,,,,,,,No
SE-00017334,PR-00001275,"Mt Allan Preschool","Department of Education and Training","Centre-Based Care","Mount Allan School",Yuelumu,NT,0872,"0889568846  (08) 8956 8860",,"•	the service must continue to access remote ECT provisions, and the nominated supervisor must continue to oversee the implementation of the educational program. 
•	the current assistant teacher (at the time of the issuing of this waiver) must maintain progress towards the newly enrolled, Certificate III in Early Childhood Education and Care, providing evidence of progression of study on request to the Regulatory Authority. The approved provider must ensure that they respond to the actions required set out in Attachment B of the service approval by the identified due date.",21,12/12/2024,,,,,,,,,,,,,,,,,,,,"March 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,12:30,09:00,12:30,09:00,12:30,09:00,12:30,09:00,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00017335,PR-00001275,"Ampilatwatja Preschool","Department of Education and Training","Centre-Based Care","6 SCHOOL RD",AMPILATWATJA,NT,0872,0417361045,,"The approved provider must ensure that they respond to the actions required set out in Attachment B of the service approval by the identified due date.",29,12/12/2024,,,,,,,,,,,,,,,,,,,,"February 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,08:30,13:30,08:30,13:30,08:30,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00017340,PR-00001275,"Willowra Preschool","Department of Education and Training","Centre-Based Care","Lander River Road",Willowra,NT,0872,89568408,,"For the waiver for Regulation 126 to apply the service must ensure ongoing engagement an ECT (via digital technology is sufficient) until suitably qualified staff member is appointed and the waiver for Regulation 126 is no longer required. The approved provider must ensure that they respond to the actions required set out in Attachment B of the service approval by the identified due date.",12,12/12/2024,,,,,,,,,,,,,,,,,,,,"March 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,13:15,08:30,13:15,08:30,13:15,08:30,13:15,08:30,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
