"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-40000439,,"PEBBLES FAMILY DAY CARE PTY LTD",,"PO Box 647","STONES CORNER",QLD,4120,07/02/2013,
PR-40000440,,"Maroochydore Early Learning Centre Pty Ltd AFT BJM Family Trust","Maroochydore Early Learning","20 Tranquil Pl","ALEXANDRA HEADLAND",QLD,4572,04/05/2012,
PR-00006526,,"Swanfels Pty Limited","Swanfels Pty Limited","452 Swanfels Rd",SWANFELS,QLD,4371,07/12/2011,
PR-00006549,,"Mackay Children's Support Programs Inc",,"PO BOX 568",MACKAY,QLD,4740,01/12/2011,
PR-00006550,,"Craftbound Pty Ltd",,"PO BOX 595",ARUNDEL,QLD,4214,01/01/2012,
PR-00006552,,"Habsa Hussein Haji and Jamal Ahmed",,"21 Parkhurst Place",KURABY,QLD,4112,01/01/2012,
PR-00006553,,"Next Steps Kindy Ltd",,"PO Box 599","EVERTON PARK",QLD,4053,01/01/2012,
PR-00006556,,"Roman Catholic Trust Corporation For The Diocese Of Cairns","Catholic Early Learning and Care","Bishops House, 183 Abbott Street",CAIRNS,QLD,4870,01/01/2012,
PR-00006558,,"Bella Grace Brightwater Pty Ltd ATF BG Brightwater Trust",,"PO BOX 347","MOFFAT BEACH",QLD,4551,30/12/2011,
PR-00006559,,"Helping Hands Network Foundation LTD",,"Suite 1D Level 1, 96 Mount Gravatt-Capalaba Road","UPPER MOUNT GRAVATT,",QLD,4122,12/12/2011,
PR-00006560,,"Kwei Brothers Pty Ltd ATF Kwei Brother's Trust And Cynas Childcare Pty Ltd ATF Cynas Childcare Trust and PM Wu Childcare Pty Ltd ATF PM Wu Childcare Trust and Wu and Kuo Childcare Pty Ltd ATF Wu and Kuo Childcare Trust",,"30 Jordan Terrace","BOWEN HILLS",QLD,4006,30/12/2011,
PR-00006561,,"Cairns Rudolf Steiner School Ltd","Candlenut Steiner School","46 Boyles Rd",KURANDA,QLD,4881,01/01/2012,
PR-00006698,,"Mackay Christian Colleges Ltd","Mackay Christian College","PO BOX 3215","NORTH MACKAY",QLD,4740,01/01/2012,
PR-00006699,,"AM Management pty Ltd","Adeona Early Exploration Centre Mackay","PO Box 238",WILSTON,QLD,4051,01/01/2012,
PR-00006705,,"Kimcho Pty Ltd","Little Sprouts Early Learning Centre","50 Parklakes Drive","BLI BLI",QLD,4560,27/04/2012,
PR-00006708,,"Juba Star Family Day Care Pty Ltd","Juba Star Family Day Care Pty Ltd","PO Box 6050","LOGAN CENTRAL",QLD,4114,30/05/2012,
PR-00006709,,"MDBR123 Pty Ltd","Mother Duck Childcare Bracken Ridge","96 BARRETT STREET","BRACKEN RIDGE",QLD,4017,28/02/2012,
PR-40034237,,"Quillan Investments Pty Ltd ATF Quillan Business Trust",,"C/- Felix & Co Accounting, 433 Logan Road","STONES CORNER",QLD,4120,09/11/2023,
PR-40034350,,"QUALITY BEGINNINGS PTY LTD","Quality Beginnings Family Day Care","111 Cruikshank St",FRENCHVILLE,QLD,4701,30/08/2023,
PR-40034432,,"Kelly Sayers",,"50 Village Way","LITTLE MOUNTAIN",QLD,4551,26/09/2023,
PR-40034529,,"Dawn Priestley","Kura Kainga Care Services","24 Cummings Cct","WILLOW VALE",QLD,4209,30/08/2023,
PR-40034571,,"Robina CC Pty Ltd ATF Robina CC Unit Trust",,"107 Arrabri Ave","MOUNT OMMANEY",QLD,4074,11/08/2023,
PR-40034578,,"FIRST 7 YEARS PTY LTD",,"9 France Court",NEWPORT,QLD,4020,30/08/2023,
PR-40034665,,"EMMA JANE PROJECTS PTY LTD","Hendra House Early Learning","294 Nudgee Rd",HENDRA,QLD,4011,18/10/2023,
PR-40034668,,"Lockyer Valley OSHC Pty Ltd","Lockyer Valley OSHC","20 Olm Rd",ROPELEY,QLD,4343,20/10/2023,
PR-40034748,,"The Childcare Company Pty Ltd",,"Shop 1, 68 Racecourse Road",HAMILTON,QLD,4007,14/11/2023,
PR-40034754,,"LITTLE NAVIGATORS ELG PTY LTD",,"PO Box 580","THE GAP",QLD,4061,27/10/2023,
PR-40034846,,"ZITAFORD PTY LIMITED","Skippy's Early Learning Yeppoon","PO Box 8386",ALLENSTOWN,QLD,4700,03/11/2023,
PR-40034989,,"COLLFFORD PTY LTD ATF THE COORPAROO CHILD CARE TRUST","Adeona Coorparoo","PO BOX 238",WILSTON,QLD,4051,08/09/2023,
PR-40035027,,"MM CORNERSTONE PTY LTD",,"PO Box 322","BIGGERA WATERS",QLD,4216,27/10/2023,
PR-40035231,,"LAUFCORP CS PTY LTD ATF LAU FAMILY TRUST 2",,"14 Burrell St",CLAYFIELD,QLD,4011,09/11/2023,
PR-40035268,,"STANROB PTY LTD",,"24 Lawson St",MORNINGSIDE,QLD,4170,20/10/2023,
PR-00005049,,"Sally Pidcock","Sally Pidcock","PO Box 200","VARSITY LAKES",QLD,4227,01/09/2009,
PR-40004192,,"Kevin Stapleton",,"151 Bryant St",TULLY,QLD,4854,05/06/2015,
PR-40004211,,"MKL (QLD) Pty Ltd",,"49 Springbrook Place",MOGGILL,QLD,4070,05/06/2015,
PR-40004216,,"Motat Pty Ltd as Trustee for Tancin Family Trust No. 2","Billabong Kids Central Woolgoolga","U 10  27-29 Madang Cres","RUNAWAY BAY",QLD,4216,19/06/2015,
PR-40004267,,"Joselyne Kamariza","Aid Mum Family Day Scheme","UNIT 42 154 RIVER HILLS RD",EAGLEBY,QLD,4207,18/06/2015,
PR-40004338,,"Active Early Learning Pty Ltd",,"PO Box 489","SURFERS PARADISE",QLD,4217,05/06/2015,
PR-40004398,,"NT Explorers Pty Ltd","NT Explorers Pty Ltd","PO Box 1034",STAFFORD,QLD,4053,21/07/2015,
PR-40004401,,"Ooralea Education and Care Centre Pty Ltd",,"GPO Box 389",BRISBANE,QLD,4001,21/07/2015,
PR-40004529,,"Green Leaves (VIC4) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,22/06/2015,
PR-40004619,,"NABS NO.3 PTY LTD",,"Shop 1  148 Mica St","CAROLE PARK",QLD,4300,06/08/2015,
PR-40004620,,"Kids World Holding Pty Ltd as Trustee for Kids World Unit Trust No. 2",,"551 Millers Rd",KURABY,QLD,4112,21/07/2015,
PR-40004631,,"PC Buses Pty Ltd as Trustee for Pete n Chazz Discretionary Trust",,"243 HARVEY RD","LOWER WONGA",QLD,4570,21/07/2015,
PR-40004823,,"Agnes Vasvarine Edl","AV Education","U 1  43 North St",SOUTHPORT,QLD,4215,21/07/2015,
PR-40004854,,"Espirt Pty Ltd as Trustee for the Espirt Unit Trust","Espirt Pty Ltd as Trustee for the Espirt Unit Trust","PO Box 952","SOUTHPORT BC",QLD,4215,17/07/2015,
PR-40004855,,"J & N White Investments Pty Ltd as Trustee for J & N White Family Trust","J & N  White Investments Pty Ltd","5 Murphy St",SCARBOROUGH,QLD,4020,25/08/2015,
PR-40004881,,"Jane Barrow","Jane's Day Care","18-20 Evergreen Dr","SOUTH MACLEAN",QLD,4280,18/08/2015,
PR-40004882,,"Syzan Early Learning Pty Ltd as Trustee for Syzan Early Learning 1 Trust","Syzan Early Learning Pty Ltd","PO Box 73",NORTHGATE,QLD,4013,28/08/2015,
PR-40004893,,"Renee Sharee Smith","Flamingo Family Day Care Service","23 McIntosh Road",ROADVALE,QLD,4310,04/08/2015,
PR-40004939,,"Kids Explorerk Pty Ltd","KIDS EXPLORER","138 Alawoona St","REDBANK PLAINS",QLD,4301,07/12/2015,
PR-40004971,,"Wondall Heights State School P&C Association","WONDALL HEIGHTS STATE SCHOOL P&C ASSN","Wondall Heights State School, 260 Wondall Rd","MANLY WEST",QLD,4179,31/08/2015,
PR-40004975,,"Amanda Sands","ACED IT CHILDCARE CONSULTANTS","10 Namatjira St","PARADISE POINT",QLD,4216,14/09/2015,
PR-00009399,,"EXCEED FAMILY DAY CARE PTY LTD","Exceed Family Day Care","16 POCKLEY ST",MORNINGSIDE,QLD,4170,13/06/2024,
PR-00009418,,"AJ Bethel Pty Ltd",,"3 TOUFIK ST","ROCHEDALE SOUTH",QLD,4123,24/05/2024,
PR-00009431,,"HLHHS PTY LTD","Gardenia Early Learning","9 GARDENIA PL",GUMDALE,QLD,4154,04/06/2024,
PR-00009435,,"ARK CHILDCARE (ND) PTY LTD","Ark Childcare (ND) Pty Ltd","6 POINSETTIA CR",CALAMVALE,QLD,4116,05/06/2024,
PR-00009457,,"KOMENE & CO. PTY LTD","Kia Ora Kids Early Learning Centre","8-10 SHORT ST",NERANG,QLD,4211,17/05/2024,
PR-00009464,,"ABFive Pty Ltd ATF Little Dog Trust",,"261 DAYS RD",GRANGE,QLD,4051,26/06/2024,
PR-00009465,,"KINKIN CHILDCARE PTY LTD",,"MAGNOLIA GREENS SOUTH, 8394 MAGNOLIA DR EAST","HOPE ISLAND",QLD,4212,20/06/2024,
PR-00009467,,"LH ROMA 1 PTY LTD ATF LH ROMA 1 TRUST",,"PO BOX 2186","GRACEVILLE EAST",QLD,4075,24/05/2024,
PR-00009468,,"LH ROMA 2 PTY LTD ATF LH ROMA 2 TRUST",,"Building U 20A G, 385 SHERWOOD RD",ROCKLEA,QLD,4106,24/05/2024,
PR-00009469,,"LH TOWNSVILLE THE LAKES PTY LTD ATF LH Townsville The Lakes Trust",,"Building U 20A G, 385 SHERWOOD RD",ROCKLEA,QLD,4106,24/05/2024,
PR-00009479,,"Bianca Jade West",,"PO BOX 342","PALM COVE",QLD,4879,18/07/2024,
PR-00009480,,"WDED Pty Ltd as trustee for WDED Unit Trust",,"PO BOX 6026","GOLD COAST MC",QLD,9726,27/06/2024,
PR-00009490,,"Ola Bronislawa Goryl","Growing Strong Roots Early Childhood and OSHC Support Service","5 SUNSTONE CT",YAROOMBA,QLD,4573,24/06/2024,
PR-00009498,,"Capable Kids Care PTY LTD","CAPABLE KIDS CARE PTY LTD","24 FAIRYMEAD ST",UNDERWOOD,QLD,4119,12/07/2024,
PR-00009499,,"KOWAI INDUSTRIES PTY LTD","Te Puna Reo o Pikorua","2 SHANNON ST","REDBANK PLAINS",QLD,4301,14/06/2024,
PR-00009529,,"ATULA KIDS PTY LTD","Little Wonders Montessori Indooroopilly","81 DARRA STATION RD",DARRA,QLD,4076,26/06/2024,
PR-00009543,,"SAIGE EARLY LEARNING PTY LTD","Saige Early Learning","PO BOX 125","INDOOROOPILLY CENTRE",QLD,4068,21/06/2024,
PR-00009544,,"MAGGIE JEAN PTY LTD","Maggie Jean Pty Ltd","PO BOX 2205",ASCOT,QLD,4007,24/06/2024,
PR-00009558,,"IVY LANE CHILDCARE PTY LTD","Ivy Lane Early Learning","PO BOX 6397","YATALA DC",QLD,4207,23/08/2024,
PR-00009559,,"N.L. James Pty Ltd ATF The James Family Trust","Cuddle Bugs Kindergarten - Pre-Prep","66 BOUNDARY ST",KEPNOCK,QLD,4670,04/06/2024,
PR-00009588,,"UNIT KIDS FAMILY DAY CARE PTY LTD","UNIT KIDS FAMILY DAY CARE PTY LTD","Unit 2, 16 Wacol Station Road",WACOL,QLD,4076,27/06/2024,
PR-00009607,,"Corrigated Pty Ltd ATF Corrigan Family Trust No.2","Coastal Kids Yeppoon","3 Seabright Drive",TARANGANBA,QLD,4703,13/08/2024,
PR-00009612,,"EDUCATION OCEAN PTY LTD",,"12 MOUNT PLEASANT ST","PARK RIDGE",QLD,4125,13/08/2024,
PR-40003123,,"BEACHROAD CHILD CARE CENTRE PTY LTD","Beach Road Childcare Centre","21 Toma St",TINANA,QLD,4650,24/04/2015,
PR-40003150,,"Abel Baby & Child Pty Ltd",,"PO Box 113",NARANGBA,QLD,4504,10/02/2015,
PR-40003157,,"Kool Kids Casuarina Pty Limited as Trustee for Casuarina Kool Kids Trust","Kool Kids Early Learning Centre - Casuarina","PO BOX 8315",GCMC,QLD,9726,31/03/2015,
PR-40003398,,"Lennon Circus & Entertainment Pty Ltd","The Studio of Performing Arts","37 SINNATHAMBY BVD","SPRINGFIELD CENTRAL",QLD,4300,01/05/2015,
PR-40003531,,"B & L Childcare Pty Ltd as Trustee for Fawcett Family Trust",,"27 Audrey St","CAMP HILL",QLD,4152,21/04/2015,
PR-40003532,,"Like Home Early Learning Pty Ltd",,"21 Drayton St",NANANGO,QLD,4615,25/03/2015,
PR-40003534,,"Chifley Early Learning Centre Pty Ltd","Chifley Early Learning Centre Pty Ltd","U 3  8 Miller St",MURARRIE,QLD,4172,15/05/2015,
PR-40003561,,"FEL Child Care Centres 3 Pty Ltd","FEL CHILD CARE CENTRES 3 PTY LTD","PO BOX 63",NUNDAH,QLD,4012,11/05/2015,
PR-40003575,,"CAERUS CHILD CARE PTY LTD",,"PO BOX 63",NUNDAH,QLD,4012,09/04/2015,
PR-40003576,,"Springs Leasehold Pty Ltd as Trustee for Springs Family Trust",,"14 Caithness Ct",TOOWOOMBA,QLD,4350,25/03/2015,
PR-40003578,,"B Stafford Investments Pty Ltd as Trustee for Mitchelton Child Care Trust",,"PO BOX 238",WILSTON,QLD,4051,01/05/2015,
PR-40003645,,"Melron Pty Ltd",,"3 Diplacus Dr","PALM BEACH",QLD,4221,14/04/2015,
PR-40003861,,"Bambini Early Childhood Development Gold Coast 2 Pty Ltd as Trustee for Bambini Early Childhood Development Gold Coast 2 Trust",,"GPO Box 440",BRISBANE,QLD,4001,15/05/2015,
PR-40003863,,"Bambini Early Childhood Development Peregian Pty Ltd as Trustee for Bambini Early Childhood Development Peregian Trust",,"GPO Box 440",BRISBANE,QLD,4001,15/05/2015,
PR-40003864,,"Bambini Early Childhood Development Brisbane Pty Ltd as Trustee for Bambini Early Childhood Development Brisbane Trust",,"GPO Box 440",BRISBANE,QLD,4001,15/05/2015,
PR-40003865,,"Bambini Early Childhood Development Meridan Pty Ltd",,"GPO Box 440",BRISBANE,QLD,4001,15/05/2015,
PR-40003922,,"Excellent Kidz Pty Ltd",,"PO Box 73",NORTHGATE,QLD,4013,24/04/2015,
PR-40003975,,"McKinlay Shire Council",,"PO Box 177","JULIA CREEK",QLD,4823,15/05/2015,
PR-40004076,,"FEL Child Care Centres 4 Pty Ltd","FEL Child Care Centres 4 PTY LTD","PO BOX 63",NUNDAH,QLD,4012,30/06/2015,
PR-40004115,,"Amaze Active Outside School Hours Care Ltd",,"53 BRANDL ST","EIGHT MILE PLAINS",QLD,4113,05/06/2015,
PR-40018835,,"BC Property 4 Pty Ltd ATF Kool Kids Mullumbimby Child Care Trust","Kool Kids Early Learning Centre Mullumbimby","PO Box 8315","GOLD COAST MC",QLD,9726,14/02/2019,
PR-40018911,,"Ascent Early Education Pty Ltd","Ascent Early Education Pty Ltd","Ground Floor, 40 Ross St",NEWSTEAD,QLD,4006,05/03/2019,
PR-40018929,,"Peardon Childcare No.1 Pty. Ltd. as Trustee for Peardon Childcare No.1 Trust",,"9 Bourrelet St",TARRAGINDI,QLD,4121,07/03/2019,
PR-40018939,,"Jodie Louise Hall",,"Po Box 412","NORTH LAKES",QLD,4509,27/05/2019,
PR-40019010,,"Childcare Centres of Excellence No 2 Pty Ltd",,"32/20 Queensland Ave",BROADBEACH,QLD,4218,09/04/2019,
PR-40019040,,"Habitat Early Learning (Nundah) Pty Ltd as Trustee for Habitat Nundah Discretionary Trust","Habitat Early Learning","c/o, PO Box 2173","FORTITUDE VALLEY",QLD,4006,24/04/2019,
PR-40019072,,"Moon Drops Pty Ltd as Trustee for Ertugrul Family Trust",,"PO Box 216",UNDERWOOD,QLD,4119,26/04/2019,
PR-40019073,,"Palmwoods Child Care Pty Ltd","Palmwoods Child Care Pty Ltd","PO Box 1439",BUDERIM,QLD,4556,22/03/2019,
PR-40019085,,"Cornubia Play and Learn Centre Pty Ltd",,"U 421  30 Macrossan St","BRISBANE CITY",QLD,4000,14/03/2019,
PR-40019119,,"Kong Zhen Kenneth Yong",,"10 PEACHTREE PL",STRETTON,QLD,4116,08/04/2019,
PR-40019133,,"518 Bridge Street Pty Ltd as the trustee for Grey New Family Trust",,"9 Corfield Drive",TORRINGTON,QLD,4350,19/08/2019,
PR-40019142,,"JACODA PTY LTD",,"2/43 Commerce Drive",ROBINA,QLD,4226,18/06/2019,
PR-40019212,,"Ainsley Elizabeth Lloyd",,"31A Panorama Drive",CURRUMBIN,QLD,4223,25/03/2019,
PR-40019251,,"Beryl Grace Pty Ltd",,"PO Box 125","INDOOROOPILLY CENTRE",QLD,4068,23/04/2019,
PR-40019274,,"Wilson Childcare Investments Pty Ltd as trustee for Wilson Childcare Investments Trust","Mother Duck Childcare and Pre School Enoggera","36 Glenalva Terrace",ENOGGERA,QLD,4051,08/04/2019,
PR-40019374,,"Leopold ELC Pty Ltd as trustee for Leopold ELC Unit Trust",,"Unit 4, 2481 Gold Coast Highway","MERMAID BEACH",QLD,4218,27/05/2019,
PR-40019379,,"HARMONIC TRADING PTY LTD",,"1 Athelstane street","THE RANGE",QLD,4700,21/05/2019,
PR-40019391,,"Targut Pty Ltd as Trustee for the YNE Family Trust",,"100 Phoenix Street",ROCHDALE,QLD,4123,25/06/2019,
PR-40019394,,"Bimbi Family Education & Care Pty Ltd","Bimbi Family Education & Care","37 THIRLEMERE ROAD","ALEXANDRA HILLS",QLD,4161,10/06/2019,
PR-40019409,,"Imagine Education Early Learning Centres No. 4 Pty Ltd ATF Imagine Education Early Learning Centres No 4. Unit Trust","Imagine Education Early Learning Centres No. 4 Pty Ltd ATF Imagine Education Early Learning Centres","Po Box 952",SOUTHPORT,QLD,4215,02/05/2019,
PR-40019411,,"1st Edge Pty Ltd ATF 1st Edge Unit Trust","1st Edge Pty Ltd ATF 1st Edge Unit Trust","Po Box 952",SOUTHPORT,QLD,4215,27/05/2019,
PR-40019412,,"Imagine Education Early Learning Centres No.5 Pty Ltd ATF Imagine Education Early Learning Centres No. 5 Unit Trust","Imagine Education Early Learning Centres No.5 Pty Ltd ATF Imagine Education Early Learning Centres","Po Box 952",SOUTHPORT,QLD,4215,02/05/2019,
PR-40019428,,"Bridgemansedge Pty Ltd ATF Bridgeman Downs Education Trust","Bridgemansedge Pty Ltd ATF Bridgeman Downs Education Trust","13 Benowa Rd",SOUTHPORT,QLD,4215,26/04/2019,
PR-40019550,,"KURANDA DISTRICT STATE COLLEGE P&C ASSOCIATION",,"PO Box 454",KURANDA,QLD,4881,09/08/2019,
PR-40019587,,"EME 3 Investments Pty Ltd",TBA,"PO Box 2304",ASCOT,QLD,4007,18/06/2019,
PR-40019647,,"The Green & Green Consulting Group Pty Ltd","The Green & Green Consulting Group Pty Ltd","6086 Lugano Dr","HOPE ISLAND",QLD,4212,22/05/2019,
PR-40019648,,"Shiang-Yin Shen",,"53 Lynelle St","SUNNYBANK HILLS",QLD,4109,17/06/2019,
PR-40019689,,"AGILE EARLY LEARNING GROUP PTY LTD","Agile Early Learning Group Pty Ltd","PO Box 7214",URANGAN,QLD,4655,27/05/2019,
PR-40019699,,"Amaroo Childcare Inc","Amaroo Early Learning Centre","4 Petunia Street",AITKENVALE,QLD,4814,06/08/2019,
PR-40019706,,"GROWINGTREE INVESTMENTS PTY LTD",,"603 Millers Rd",KURABY,QLD,4112,22/05/2019,
PR-40019726,,"GUMDALE STATE SCHOOL PARENTS AND CITIZENS ASSOCIATION","Gumdale State School","677 New Cleveland Rd",GUMDALE,QLD,4154,11/06/2019,
PR-40019734,,"OSHC Services Pty Ltd as Trustee for ACR Family Trust",,"PO Box 178","CANNON HILL",QLD,4170,04/09/2019,
PR-40010823,,"Rachael Philippa Foord",,"25 Barakee St",CRESTMEAD,QLD,4132,11/05/2017,
PR-40010899,,"Mireille Moke Babilone",,"1 Sugar Glider St",BERRINBA,QLD,4117,08/06/2017,
PR-40010911,,"Jacaranda EMP Pty. Ltd.",,"23 Jacaranda Pl","EIGHT MILE PLAINS",QLD,4113,05/06/2017,
PR-40010912,,"Amazing Kidz Family Day Care Pty. Ltd.",,"155 North Ridge Cct","DECEPTION BAY",QLD,4508,04/10/2017,
PR-40010929,,"Hughen CC Pty Ltd as Trustee for Crawley Family Trust",,"PO Box 466",MORNINGSIDE,QLD,4170,23/06/2017,
PR-40010945,,"Sunstate Enterprises Pty Ltd as Trustee for Sunstate Enterprises Trust",,"PO Box 2205",RUNCORN,QLD,4113,25/05/2017,
PR-40010961,,"Nurturing Family Day Care Scheme Pty Ltd","Nurturing Family Day Care Scheme","157 Coes Creek Rd","COES CREEK",QLD,4560,29/08/2017,
PR-40010962,,"HARMONY CURRUMBIN PTY LTD","Harmony Early Education Currumbin","Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,16/06/2017,
PR-40010963,,"Harmony Greenslopes Pty Ltd","Harmony Early Learning Journey Greenslopes","Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,16/06/2017,
PR-40010964,,"Harmony Braybrook Pty Ltd","Harmony Early Learning Journey Braybrook","PO Box 977","PARADISE POINT",QLD,4216,16/06/2017,
PR-40010965,,"HARMONY BARDON PTY LTD","HARMONY BARDON PTY LTD","PO BOX 977","PARADISE POINT",QLD,4216,16/06/2017,
PR-40010966,,"Harmony Coorparoo Pty Ltd","Harmony Coorparoo Pty Ltd","Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,16/06/2017,
PR-40010968,,"ASTI - A STEP TOWARDS INDEPENDENCE PTY LTD","ASTI - A Step Towards Independence","24 Riverwood Dr",IDALIA,QLD,4811,06/07/2017,"The approved provider must ensure that at all times a management company is engaged to support the approved provider of ASTI - A Step Towards Independence Pty Ltd.  ASTI- A Step Towards Independence Pty Ltd will notify the Regulatory Authority in writing within 7 days if there are any changes to the engagement of a management company.  A copy of the signed management agreement must be supplied to the Regulatory Authority for each management company engaged by ASTI - A Step Towards Independence Pty Ltd within 7 days of the agreement being signed by all parties."
PR-40010985,,"Busy Bees Wyndham Vale Pty Ltd","Bliss Early Learning Wyndham Vale","PO BOX 63",NUNDAH,QLD,4012,25/09/2017,
PR-40010986,,"Busy Bees Sandringham Pty Ltd","Bliss Early Learning Sandringham","PO BOX 63",NUNDAH,QLD,4012,25/09/2017,
PR-40010987,,"Busy Bees Williams Landing Pty Ltd","Bliss Early Learning Williams Landing","PO BOX 63",NUNDAH,QLD,4012,25/09/2017,
PR-40010988,,"Busy Bees Lane Cove Pty Ltd","Bliss Early Learning Lane Cove","PO BOX 63",NUNDAH,QLD,4012,25/09/2017,
PR-40011030,,"CNRC Childcare Pty Ltd","CNRC Childcare","PO BOX 43","CAMP HILL",QLD,4152,16/06/2017,
PR-40011043,,"Townsville Christian Life Centre Limited","Life Early Learning Centre","PO BOX 34",AITKENVALE,QLD,4814,27/07/2017,
PR-40011052,,"Farm Change Pty Ltd","Moreton Drive Early Learning Centre","70 Admiral Dr","DOLPHIN HEADS",QLD,4740,20/07/2017,
PR-40011054,,"GREEN LEAVES (QLD4) EARLY LEARNING CENTRES PTY LTD",,"PO Box 549",BULIMBA,QLD,4171,31/05/2017,
PR-40011059,,"GREEN LEAVES (NSW5) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,31/05/2017,
PR-40011104,,"Neale Family Holdings Pty Ltd",,"Suite 5, 165 -171 Bloomfield Street",CLEVELAND,QLD,4163,26/07/2017,
PR-40011127,,"Denae Erin Rex",,"42 Tribeca Circuit",COOMERA,QLD,4209,05/06/2017,
PR-40011163,,"GREEN LEAVES (QLD5) EARLY LEARNING CENTRES PTY LTD",,"PO Box 549",BULIMBA,QLD,4171,31/05/2017,
PR-40011164,,"GREEN LEAVES (QLD6) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,31/05/2017,
PR-40011166,,"GREEN LEAVES (VIC5) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,31/05/2017,
PR-40011167,,"GREEN LEAVES (VIC6) EARLY LEARNING CENTRES PTY LTD",,"PO Box 549",BULIMBA,QLD,4171,31/05/2017,
PR-40011168,,"Greenslopes Early Learning Centre Pty Ltd",,"96 Stephens Rd","SOUTH BRISBANE",QLD,4101,26/06/2017,
PR-40011197,,"Sofia Naheed","Learn 'n Play Family Day Care","11 Amethyst St",ROCHEDALE,QLD,4123,19/06/2017,
PR-40011236,,"JYS Family Pty Ltd as Trustee for JS Huang Trust",,"2 Halletts Road","REDBANK PLAINS",QLD,4301,01/08/2017,
PR-40011243,,"EVOLUTION EARLY LEARNING PTY LTD","Evolution Early Learning","PO Box 863",MOOLOOLABA,QLD,4557,09/08/2017,
PR-40011299,,"Tymore Pty Ltd as Trustee for the Tymore Trust","Loving Hearts Child Care Centre and Kindergarten","PO Box 4980","GOLD COAST MC",QLD,9726,20/07/2017,
PR-40011339,,"SPARROW NEST EARLY LEARNING NO 16 PTY LTD","Sparrow Nest Early Learning No 16 Pty Ltd","PO Box 32","CANNON HILL",QLD,4170,14/07/2017,
PR-40011347,,"Sparrow Nest Early Learning No 17 Pty Ltd","Sparrow Nest Early Learning No 17 Pty Ltd","PO Box 32","CANNON HILL",QLD,4170,14/07/2017,
PR-40011415,,"Bienfait Mbanguka","The Proud Aussie Family Day Care Pty Ltd","13 Castle St",GOODNA,QLD,4300,20/09/2017,
PR-40011460,,"Story House Early Learning No 11 Pty Ltd","Story House Early Learning","PO BOX 450","CANNON HILL",QLD,4170,14/07/2017,
PR-40011461,,"Story House Early Learning No 14 Pty Ltd","Story House Early Learning","57 Old Cleveland Rd","STONES CORNER",QLD,4120,14/07/2017,
PR-40011462,,"Story House Early Learning No 12 Pty Ltd","Sparrow Nest Early Learning No 19 Pty Ltd","PO BOX 450","CANNON HILL",QLD,4170,14/07/2017,
PR-40011467,,"Drania Rose Alfred",,"20 Vanessa Ct",CAMIRA,QLD,4300,27/09/2017,
PR-40011532,,"Hatchlings Early Learning Centre Waterford West Pty Ltd",,"19 Esmonde Pl",COORPAROO,QLD,4151,25/08/2017,
PR-40011562,,"Story House Early Learning No 10 Pty Ltd","Story House Early Learning","57 Old Cleveland Rd","STONES CORNER",QLD,4120,14/07/2017,
PR-40025893,,"SUPERHEROES CHILD CARE GROUP PTY LTD",,"9 Charles Street",CABOOLTURE,QLD,4510,17/05/2021,
PR-40025916,,"KTR Blossom Pty Ltd","KTR Blossoms PTY LTD","5 Mary Street",HERBERTON,QLD,4887,26/05/2021,
PR-40025925,,"Jodie Amanda Sanewski",,"U 2  15 Wellington Pde","SHELLY BEACH",QLD,4551,27/08/2021,
PR-40025933,,"Sippel QLD Pty Ltd as Trustee for SIPPEL FAMILY TRUST","Moffatdale Kids","197 Tipperary Rd",REDGATE,QLD,4605,07/07/2021,
PR-40025997,,"EDGE EARLY LEARNING QLD PTY LTD","Edge Early Learning QLD","70 Cordelia Street","SOUTH BRISBANE",QLD,4101,13/05/2021,
PR-40026005,,"EDGE EARLY LEARNING EAGLEBY PTY LTD","Edge Early Learning Eagleby","70 Cordelia Street","SOUTH BRISBANE",QLD,4101,13/05/2021,
