ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00009945,PR-40005582,"Groovy Kidz Childcare and OSHC","KAKL Pty Ltd ATF Kelken Family Trust","Centre-Based Care","13-15 Elizabeth Street",SOMERSET,TAS,7322,0364351980,,,75,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Apr 2024","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Mar 2019",02/11/2015,"April 2025",Yes,No,No,Yes,Yes,Yes,No,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,,,,,14:45,18:30,14:45,18:30,14:45,18:30,14:45,18:30,14:45,18:30,,,,,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,,,,,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,,,,,No
SE-00009947,PR-40002961,"Gumnut Long Day Care Centre","BUMBLEBEE FOREST PTY LTD","Centre-Based Care","1 Jetty Road","DODGES FERRY",TAS,7173,0362659288,0362659680,"The approved provider is required to continue to advertise for suitably qualified diploma educators, at a maximum interval of every 3 months.

The approved provider is required to provide the regulatory authority with evidence of the advertisements and information on the recruitment consideration and outcomes. The approved provider is required to continue to advertise for a suitably qualified early childhood teacher while enrolments continue to be above 25 children, at a maximum interval of every 3 months.

The approved provider is required to provide the regulatory authority with evidence of the advertisements and information on the recruitment consideration and outcomes.
",50,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jan 2024","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Aug 2019",14/12/2018,"November 2025",Yes,No,No,No,No,No,No,07:00,18:15,07:00,18:15,07:00,18:15,07:00,18:15,07:00,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009948,PR-40002961,"Gumnut Outside School Hours Care","BUMBLEBEE FOREST PTY LTD","Centre-Based Care","Dodges Ferry Primary School, Old Forcett Road","DODGES FERRY",TAS,7173,0362659288,0362659680,,60,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2024","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Apr 2021",14/12/2018,"January 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,14:30,18:30,14:30,18:30,14:30,18:30,14:30,18:30,14:30,18:30,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00009949,PR-00005951,"Howrah Beach Child Care Centre","Phoenix Children's Services Inc","Centre-Based Care","Howrah Primary School, 223 Clarence Street",HOWRAH,TAS,7018,0362471222,0362471200,,105,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2024","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2019",,"November 2025",Yes,No,No,No,No,No,No,07:20,18:20,07:20,18:20,07:20,18:20,07:20,18:20,07:20,18:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009950,PR-00005927,"Huon Valley Children's Services - Dover Child Care","Huon Valley Council","Centre-Based Care","17 Chapman Avenue",DOVER,TAS,7117,0362640357,0362981624,,15,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2021","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2016",,"November 2025",Yes,No,No,No,No,No,No,08:15,17:15,08:15,17:15,08:15,17:15,08:15,17:15,08:15,17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009953,PR-00005927,"Huon Valley Children's Services - Huonville","Huon Valley Council","Centre-Based Care","91/93 Main Road",HUONVILLE,TAS,7109,"03 6264 0333","03 6264 0396",,116,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2018",,"August 2025",Yes,No,No,Yes,No,Yes,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009954,PR-00005967,"Hutchins Early Learning Centre","Hutchins School Board of Management","Centre-Based Care","The Hutchins School, 71 Nelson Road","SANDY BAY",TAS,7005,"0362214212 ASC/622 14220 Kinder",0362254018,,80,01/01/2012,"Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2021","Meeting NQS","Working Towards NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2017",,"April 2025",Yes,No,No,Yes,Yes,Yes,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00009955,PR-00005896,"Illawarra Outside School Hours Care","Adventure Patch","Centre-Based Care","Illawarra Primary School, 6 Tinderbox Road","BLACKMANS BAY",TAS,7052,"0408 294 917","03 6229 2260",,60,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2016",,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:15,14:45,18:15,14:45,18:15,14:45,18:15,14:45,18:15,,,,,07:15,09:00,07:15,09:00,07:15,09:00,07:15,09:00,07:15,09:00,,,,,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,,,,,No
SE-00009960,PR-00005916,"Hope Discovery Outside School Hours Care","Door of Hope Christian Church Inc.","Centre-Based Care","50 Glen Dhu Street","SOUTH LAUNCESTON",TAS,7249,"03 6343 4614","03 6343 4608",,110,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2023","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2022",,"April 2025",No,No,No,Yes,Yes,Yes,No,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:00,09:00,06:00,09:00,06:00,09:00,06:00,09:00,06:00,09:00,,,,,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,No
SE-00009961,PR-00005932,"King Island Childcare & Early Learning Centre","King Island Childcare and Early Learning Centre Inc.","Centre-Based Care","King Island District High School, 8 Shaw Street","CURRIE   KING ISLAND",TAS,7256,"03 6462 1268","03 6462 1025",,65,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2019",,"December 2025",Yes,No,No,Yes,Yes,Yes,No,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,15:00,17:30,15:00,17:30,15:00,17:30,15:00,17:30,15:00,17:30,,,,,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,07:30,09:00,,,,,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,,,,,No
SE-00009963,PR-00005896,"Adventure Patch Family Day Care","Adventure Patch","Family Day Care","1 Diamond Drive","BLACKMANS BAY",TAS,7052,0361354377,0362292260,"The approved provider is required to ensure that this waiver of regulation 124(1) is applied to educator Mindy Van Donselaar only, in the circumstances applied for in the waiver application.

The approved provider is required to ensure that an assistant educator is present providing education and care to children at all times that the number of children enrolled and attending the service with educator Melinda Van Donselaar exceeds 4 children under preschool age.

The approved provider is required to ensure that educator Melinda van Donselaar does not accept any additional children into care over and above the details provided in the waiver application, including in the event that an enrolled child does not attend care. This is relevant at all times that the number of children under preschool age exceeds 4.

The approved provider is to continue to work towards achieving compliance with regulation 124(1) and remove the need for the waiver through supporting families to seek suitable alternative care. The maximum number of family day care educators that may be employed or engaged by the approved provider under this service approval is 100",,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2024","Exceeding NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Sep 2024",06/11/2017,"July 2025",No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009964,PR-00005934,"Kingston Beach Early Learning Centre","Kingston Beach Educational Care Inc","Centre-Based Care","46 Beach Road","KINGSTON BEACH",TAS,7050,0362296070,"03 6227 1368",,81,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2021","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Aug 2017",,"March 2025",Yes,No,No,No,No,No,No,07:15,18:15,07:15,18:15,07:15,13:30,07:15,18:15,07:15,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009965,PR-40029680,"Kingston Early Learning Centre","SOUTHERN CHRISTIAN COLLEGE LTD","Centre-Based Care","Southern Christian College, 150 Redwood Rd",KINGSTON,TAS,7050,0362295744,0362291159,,30,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2024","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jun 2019",17/08/2022,"March 2025",Yes,No,No,No,Yes,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009966,PR-00005896,"Kingston Outside School Hours Care","Adventure Patch","Centre-Based Care","Kingston Primary School, Church Street",KINGSTON,TAS,7050,"03 6229 4196","03 6227 1104",,49,01/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Mar 2025","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2019",,"January 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:15,14:45,18:15,14:45,18:15,14:45,18:15,14:45,18:15,,,,,07:15,08:45,07:15,08:45,07:15,08:45,07:15,08:45,07:15,08:45,,,,,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,,,,,No
SE-00009968,PR-00005928,"Kookaburra Junction - OSHC","J & L Enterprises Pty Ltd","Centre-Based Care","Stella Maris Primary School, 24-26 Futuna Ave","PARK GROVE",TAS,7320,0364315268,0364316773,,65,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2023","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2017",02/02/2015,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:30,14:45,18:30,14:45,18:30,14:45,18:30,14:45,18:30,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,No
SE-00009969,PR-00005936,"Lady Gowrie - Acton Road Child Centre","Lady Gowrie Tasmania Inc.","Centre-Based Care","Acton Road Childcare Centre, 1239 Acton Rd",CAMBRIDGE,TAS,7170,0362485644,0362484271,"The approved provider is required to continue to advertise for a suitable qualified early childhood teacher while enrolments continue to be above 60 children, at a maximum interval of every 3 months.

The approved provider is required to include the name of the service in the advertisement.

The approved provider is required to provide the regulatory authority with evidence of the advertisements and information on the recruitment consideration and outcomes. ",78,20/06/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2019",,"February 2025",Yes,No,No,No,No,No,No,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009970,PR-00005936,"Lady Gowrie - Alanvale Child Centre","Lady Gowrie Tasmania Inc.","Centre-Based Care","TasTAFE Alanvale Campus, 54a Alanvale Rd",NEWNHAM,TAS,7248,0363481390,0419370501,,55,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2018",,"November 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00009971,PR-00005936,"Lady Gowrie - Albuera Street Outside School Hours Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","Albuera Street Primary School, Albuera Street",HOBART,TAS,7000,0448434374,0362306811,,60,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2017",,"October 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,13:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00009972,PR-00005936,"Lady Gowrie - Battery Point","Lady Gowrie Tasmania Inc.","Centre-Based Care","17 Runnymede St","BATTERY POINT",TAS,7004,0362140380,0362232361,,112,01/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Exceeding NQS","Exceeding NQS","Working Towards NQS","Feb 2024","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jan 2019",,"July 2025",Yes,No,No,No,No,No,No,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009974,PR-00005936,"Lady Gowrie - Bowen Road Child Centre","Lady Gowrie Tasmania Inc.","Centre-Based Care","Bowen Road Primary School, Cnr Bowen & Albert Road",MOONAH,TAS,7009,0362284568,0362789006,"The following conditions is placed on the temporary waiver as of 21/04/25,
The approved provider is required to continue to advertise for a suitable qualified early childhood teacher while enrolments continue to be above 60 children, at a maximum interval of every 3 months.

The approved provider is required to include the name of the service in the advertisement.

The approved provider is required to provide the Regulatory Authority with evidence of the advertisements and information on the recruitment consideration and outcomes.",93,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2018",,"November 2024",Yes,No,No,Yes,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,14:45,17:45,14:45,17:45,14:45,17:45,14:45,17:45,14:45,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009975,PR-00005936,"Lady Gowrie - Campbell Street","Lady Gowrie Tasmania Inc.","Centre-Based Care","227 Campbell Street","NORTH HOBART",TAS,7002,0362306881,0362306899,"The approved provider is required to continue to advertise for a suitable qualified early childhood teacher while enrolments continue to be above 60 children, at a maximum interval of every 3 months.

The approved provider is required to include the name of the service in the advertisement.

The approved provider is required to provide the regulatory authority with evidence of the advertisements and information on the recruitment consideration and outcomes. ",94,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2021","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Sep 2016",,"February 2025",Yes,No,No,No,No,No,No,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009978,PR-00005936,"Lady Gowrie - Goulburn Street ASC","Lady Gowrie Tasmania Inc.","Centre-Based Care","Goulburn Street Primary School, Forest Road","WEST HOBART",TAS,7000,0407565204,0362306811,,56,01/01/2012,"Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Jul 2024","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Oct 2019",,"March 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009979,PR-00005936,"Lady Gowrie - Lansdowne Crescent Outside School Hours Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","Lansdowne Crescent Primary School, Cnr Gourlay St & Lansdowne Cr","WEST HOBART",TAS,7000,0407565204,0362306811,,75,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2023","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Aug 2019",,"June 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,14:30,18:00,14:30,18:00,13:00,18:00,14:30,18:00,14:30,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00009981,PR-00005936,"Lady Gowrie - Mount Nelson Outside School Hours Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","Mount Nelson Primary School, Nelson Road","MT NELSON",TAS,7007,0448434374,0362306811,,45,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2021","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2015",,"June 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,,,,,,,,,,,,,,,No
SE-00009982,PR-00005936,"Lady Gowrie - Norwood Outside School Hours Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","Norwood Primary School, Norwood Avenue",NORWOOD,TAS,7250,0417655311,,,60,01/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Sep 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","May 2017",,"August 2025",No,No,No,Yes,Yes,No,No,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,,,,,,,,,,,,,,,No
SE-00009983,PR-00005936,"Lady Gowrie - Norwood Child Centre","Lady Gowrie Tasmania Inc.","Centre-Based Care","Norwood Primary School, 103 Norwood Ave",NORWOOD,TAS,7250,0363366971,0363436245,,55,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2017",,"August 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009985,PR-00005936,"Lady Gowrie - Richmond Education and Care Service","Lady Gowrie Tasmania Inc.","Centre-Based Care","Richmond Primary School, Commercial Road",RICHMOND,TAS,7025,0362306813,0362306811,,54,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2023","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2017",,"March 2025",Yes,No,No,Yes,Yes,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009986,PR-00005936,"Lady Gowrie - Rosetta After School Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","Rosetta Primary School, Riverview Parade",ROSETTA,TAS,7010,0438261865,0362306811,,45,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Dec 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2020",,"July 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
