ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00010848,PR-00006311,"Richmond Primary School OSHC","Richmond Primary School Council Inc","Centre-Based Care","8 Surrey Rd",KESWICK,SA,5035,0883510794,0882971782,,90,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2022","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2019",,"September 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00010849,PR-00006069,"Ridgehaven Preschool","Department for Education","Centre-Based Care","479 Milne Road",RIDGEHAVEN,SA,5097,0882653140,0883961715,,30,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Dec 2015",,,,,,,,,,,"September 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:45,15:15,08:45,15:15,08:45,15:15,08:45,15:15,11:15,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010850,PR-00006312,"Ridgehaven OSHC","Ridgehaven Primary School Council Inc","Centre-Based Care","Ridgehaven Primary, 479 Milne Rd",RIDGEHAVEN,SA,5097,0883963327,0883961715,,55,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2024","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Mar 2023",,"December 2023",No,No,No,Yes,Yes,Yes,No,07:00,18:15,07:00,18:15,07:00,18:15,07:00,18:15,07:00,18:15,,,,,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,,,,,15:00,18:15,15:00,18:15,15:00,18:15,15:00,18:15,15:00,18:15,,,,,07:00,18:15,07:00,18:15,07:00,18:15,07:00,18:15,07:00,18:15,,,,,No
SE-00010851,PR-00006069,"Risdon Park South Kindergarten","Department for Education","Centre-Based Care","10 Hannan Street","PORT PIRIE",SA,5540,0886322576,0000000000,,41,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2017",,,,,,,,,,,"December 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010852,PR-00006069,"Riverton Kindergarten","Department for Education","Centre-Based Care","5 Gilbert Street",RIVERTON,SA,5412,0888472109,0888472065,,29,01/01/2012,"Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Feb 2018",,,,,,,,,,,"December 2025",No,No,Yes,No,No,No,Yes,,,,,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00010853,PR-00006069,"Riverview Preschool Centre","Department for Education","Centre-Based Care","44-48 Riverview Drive","SALISBURY DOWNS",SA,5108,0882817330,0882855154,,58,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Oct 2016",,,,,,,,,,,"October 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010857,PR-00006069,"Robe Soldiers Memorial Kindergarten","Department for Education","Centre-Based Care","Victoria Street",ROBE,SA,5276,0887682306,0000000000,,30,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Sep 2018",,,,,,,,,,,"May 2021",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,08:30,15:00,08:30,15:00,08:45,12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010859,PR-00006069,"Rose Park Preschool","Department for Education","Centre-Based Care","70A Hewitt Avenue","ROSE PARK",SA,5067,0884311583,0883646891,,30,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Dec 2023","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Nov 2013",,"September 2023",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,15:15,08:30,15:15,08:30,15:15,08:30,15:15,08:30,11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010860,PR-00006314,"Rose Park Primary School OSHC","Rose Park Primary School Council Inc","Centre-Based Care","54 Alexandra Avenue","ROSE PARK",SA,5067,0883317521,0883320052,"Condition is imposed to limit capacity to maximum 30 children for before school care.",90,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2016",,,,,,,,,,15/11/2018,"October 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:45,08:45,06:45,08:45,06:45,08:45,06:45,08:45,06:45,08:45,,,,,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,,,,,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,,,,,No
SE-00010863,PR-00006069,"Rostrevor Kindergarten","Department for Education","Centre-Based Care","61 Maple Avenue",ROSTREVOR,SA,5073,0883373524,0883655746,,30,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2024","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Oct 2014",,"August 2024",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010865,PR-00006317,"Roxby Downs Child Care Centre","Roxby Downs Child Care Centre Inc","Centre-Based Care","Richardson Place","ROXBY DOWNS",SA,5725,0886710911,,"Service to operate with 104 children at times when Roxby Downs Children's Centre for Early Childhood and Development and Parenting (SE-00010866) is operating.",170,01/01/2012,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jan 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2013",,"May 2025",Yes,No,No,Yes,Yes,Yes,No,06:00,18:30,06:00,18:30,06:00,18:30,06:00,18:30,06:00,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010866,PR-00006069,"Roxby Downs Children's Centre for Early Childhood Development and Parenting","Department for Education","Centre-Based Care","Richardson Place","ROXBY DOWNS",SA,5725,0886710455,0886711021,,66,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jan 2014",,"July 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,15:00,08:30,15:00,08:30,12:30,08:30,15:00,08:30,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010867,PR-00006069,"Saddleworth Early Learning Centre","Department for Education","Centre-Based Care","7 Saddle Road",SADDLEWORTH,SA,5413,0888474245,0888474387,"The maximum number of children to be educated and cared for at the approved education and care premises, including the approved education and care premises of  Saddleworth Early Learning Centre Occasional Care (SE-00016528) must not exceed 31 children in total.
",31,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Nov 2017",,,,,,,,,,,"December 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,08:30,15:00,08:30,15:00,,,,,,,,,,,08:30,15:00,08:30,15:00,08:30,15:00,,,,,,,,,,,,,,,,,,,,,No
SE-00010868,PR-00006844,"St Margaret Mary's Preschool","South Australian Commission for Catholic Schools Incorporated","Centre-Based Care","5 Eldon Street","CROYDON PARK",SA,5008,0882455800,,,52,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Oct 2012",,"April 2023",No,Yes,No,No,No,No,No,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,,,,,08:45,14:45,08:45,14:45,08:45,14:45,,,,,,,,,,,,,08:45,14:45,08:45,14:45,08:45,14:45,,,,,,,,,,,,,,,,,,,No
SE-00010870,PR-00006069,"Salisbury Downs Preschool Centre","Department for Education","Centre-Based Care","12 Donegal Street","SALISBURY DOWNS",SA,5108,0882584532,0882855156,,33,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jan 2017",,,,,,,,,,,"November 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:30,08:15,15:30,08:15,15:30,08:15,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010871,PR-00006069,"Salisbury Heights Preschool","Department for Education","Centre-Based Care","5-9 Stanford Road","SALISBURY HEIGHTS",SA,5109,0882817293,0882855159,,60,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2016",,,,,,,,,,,"October 2025",No,No,Yes,No,No,No,Yes,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010872,PR-00006321,"Salisbury Heights Primary School OSHC","Salisbury Heights PS Council","Centre-Based Care","9 Ward Street","SALISBURY HEIGHTS",SA,5109,"(08) 8281 1700","(08) 8281 1700",,120,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2016",,,,,,,,,,,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,6:45,08:45,6:45,08:45,6:45,08:45,6:45,08:45,6:45,08:45,,,,,3:00,6:00,3:00,6:00,3:00,6:00,3:00,6:00,3:00,6:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00010873,PR-00006069,"Salisbury Kindergarten","Department for Education","Centre-Based Care","12 Ann Street",SALISBURY,SA,5108,0882582114,0000000000,,45,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Feb 2019","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Nov 2014",,"May 2020",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:00,15:30,08:00,15:30,08:00,15:30,08:00,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010874,PR-00006857,"Salisbury Lutheran Kindergarten","Salisbury Lutheran Kindergarten","Centre-Based Care","10 Waterloo Corner Road",SALISBURY,SA,5108,0882588070,0882588843,,45,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2012",,"February 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,,,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010876,PR-00006069,"Salisbury Park Kindergarten","Department for Education","Centre-Based Care","5 Wildwood Drive","SALISBURY PARK",SA,5109,0882500056,0000000000,,45,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2017",,,,,,,,,,,"October 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010877,PR-40001361,"Happy Haven OSHC Salisbury Park","HAPPY HAVEN OSHC PTY LTD","Centre-Based Care","66 Goddard Drive","SALISBURY PARK",SA,5108,0881555444,,,39,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Aug 2022","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Apr 2019",27/01/2021,"December 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:55,18:15,14:55,18:15,14:55,18:15,14:55,18:15,14:55,18:15,,,,,06:30,18:15,06:30,18:15,06:30,18:15,06:30,18:15,06:30,18:15,,,,,Yes
SE-00010878,PR-00006324,"Salisbury Primary School OSHC","Salisbury Primary School Council Inc","Centre-Based Care","10 Compuda St",SALISBURY,SA,5108,0882831927,0882815868,,50,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2018","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Oct 2017",,"September 2025",No,No,No,Yes,Yes,Yes,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00010880,PR-00006326,"Scotch College Early Learning Centre","Scotch College Inc","Centre-Based Care","Albert Street",MITCHAM,SA,5062,0882744311,,,71,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2013",,"August 2025",Yes,Yes,No,No,No,No,No,07:15,18:00,07:15,18:00,07:15,18:00,07:15,18:00,07:15,18:00,,,,,07:15,18:00,07:15,18:00,07:15,18:00,07:15,18:00,07:15,18:00,,,,,,,,,,,,,,,,,,,07:15,18:00,07:15,18:00,07:15,18:00,07:15,18:00,07:15,18:00,,,,,No
SE-00010881,PR-00006069,"Seacliff Community Kindergarten","Department for Education","Centre-Based Care","47 Kauri Parade",SEACLIFF,SA,5049,0882963186,0883771408,,35,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2013",,"July 2023",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,15:45,08:30,15:45,08:30,15:45,08:30,15:45,08:30,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010882,PR-00006327,"Seacliff Primary School OSHC","Seacliff Primary School Council Inc","Centre-Based Care","Barwell Ave",SEACLIFF,SA,5049,82983742,"(08) 8296 5729",,100,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2024","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Nov 2014",,"October 2024",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:45,08:45,06:45,08:45,06:45,08:45,06:45,08:45,06:45,08:45,,,,,15:15,18:15,15:15,18:15,15:15,18:15,15:15,18:15,15:15,18:15,,,,,06:45,18:15,06:45,18:15,06:45,18:15,06:45,18:15,06:45,18:15,,,,,No
SE-00010883,PR-00006328,"Seaford District Community Children's Centre - Northern Campus","Seaford District Children's Centre Inc","Centre-Based Care","600 Grand Boulevard",SEAFORD,SA,5169,"(08) 8386 0972",,,89,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Jan 2017",,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,Yes,6:00,18:00,6:00,18:00,6:00,18:00,6:00,18:00,6:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010884,PR-00006328,"Seaford District Community Children's Centre OSHC","Seaford District Children's Centre Inc","Centre-Based Care","621 Grand Boulevard",SEAFORD,SA,5169,"(08) 8386 0972","(08) 8327 3568",,110,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2017",,,,,,,,,,,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,No
SE-00010885,PR-00006150,"Seaford Early Learning Centre #1","HWJ ChildCare Services Pty Ltd","Centre-Based Care","1 Aldam Road","PORT NOARLUNGA SOUTH",SA,5167,0883862007,0883862003,,34,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2019","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Mar 2016",,"October 2024",Yes,No,No,No,No,No,No,6:00,18:00,6:00,18:00,6:00,18:00,6:00,18:00,6:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010886,PR-00006150,"Seaford Early Learning Centre #2","HWJ ChildCare Services Pty Ltd","Centre-Based Care","2 Aldam Road",SEAFORD,SA,5169,0883862007,0883862003,,30,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2015",,,,,,,,,,,"June 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:00,09:00,06:00,09:00,06:00,09:00,06:00,09:00,06:00,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,No
SE-00010887,PR-00006069,"South Port Kindergarten","Department for Education","Centre-Based Care","39 Jane Street","PORT NOARLUNGA SOUTH",SA,5167,0883272280,0883863745,,51,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","May 2017",,,,,,,,,,,"November 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,15:00,08:30,15:00,08:30,15:00,08:30,15:00,08:30,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010888,PR-00006069,"Seaford Rise Kindergarten","Department for Education","Centre-Based Care","178 Grand Boulevard","SEAFORD RISE",SA,5169,0883860505,0883272853,,60,01/01/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2016",,,,,,,,,,,"August 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,15:15,08:30,15:15,08:30,15:15,08:30,15:15,08:30,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010889,PR-00006330,"Seaton Community Children's Centre","Seaton Community Children's Centre Inc","Centre-Based Care","37 Glenburnie Street",SEATON,SA,5023,0883471839,,,52,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2021","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Mar 2019",,"June 2021",Yes,No,No,No,No,No,Yes,6:30,18:00,6:30,18:00,6:30,18:00,6:30,18:00,6:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010890,PR-00006069,"Seaview Downs Kindergarten","Department for Education","Centre-Based Care","5A Hume Street","SEAVIEW DOWNS",SA,5049,0882963322,0883771597,,30,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Feb 2015",,,,,,,,,,,"November 2025",No,No,Yes,No,No,No,Yes,,,,,,,,,,,,,,,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010891,PR-00006331,"Seaview Downs Primary School OSHC","Seaview Downs Primary School Council","Centre-Based Care","26 Ross Street","SEAVIEW DOWNS",SA,5049,,,,60,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2020","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","May 2019",,"August 2025",No,No,No,Yes,Yes,Yes,No,06:45,18:15,06:45,18:15,06:45,18:15,06:45,18:15,06:45,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010892,PR-00006069,"Settlers Farm Campus Kindergarten","Department for Education","Centre-Based Care","2 Du Villars Street",PARALOWIE,SA,5108,0882806188,0882806283,,75,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Dec 2024","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2014",,"November 2024",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,15:15,08:30,15:15,08:30,11:30,08:30,15:15,08:30,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010893,PR-00006334,"Settlers Farm Primary School OSHC","Settlers Farm Primary School Council Inc","Centre-Based Care","Du Villars Street",PARALOWIE,SA,5108,"(08) 8280 8108","(08) 8280 6403",,120,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Aug 2021","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","May 2019",,"May 2024",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
