"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-00010091,,"BUBBLES & BUDS PTY LTD ATF Bubbles & Buds Trust","BUBBLES & BUDS PTY LTD","11 KENWOOD CR",RINGWOOD,VIC,3134,07/05/2025,
PR-00010092,,"MS OZZ EDUCATION PTY LTD","MS OZZ EDUCATION PTY LTD","9 OLDFIELD RD","SEVEN HILLS",NSW,2147,25/11/2024,
PR-00010093,,"LEADING BEES BORONIA PTY LTD","Leading Bees Montessori and Early Learning","14 ALOHA GDNS",TEMPLESTOWE,VIC,3106,12/02/2025,
PR-00010102,,"Shukr Investments Pty Ltd ATF Shukr Trust","Shukr Investments Pty Ltd As Trustee for Shukr Trust","PO BOX 1130","SUNNYBANK HILLS",QLD,4109,07/11/2024,
PR-00010105,,"LEGACY FAMILY DAY CARE PTY LTD","Legacy Family Day Care","14 ALEXANDER CT","CHAMBERS FLAT",QLD,4133,11/12/2024,
PR-00010108,,"SKYLINE EARLY LEARNING PTY LTD","SKYLINE EARLY LEARNING PTY LTD","12 HORSESHOE PDE","FRASER RISE",VIC,3336,26/03/2025,
PR-00010110,,"TRINITY ACADEMY 2 PTY LTD",,"PO BOX 1419",PARRAMATTA,NSW,2124,19/12/2024,
PR-00010113,,"ANR GROUP PTY LTD","MindChamps Early Learning","33 MARTINICH DR",CAVERSHAM,WA,6055,12/02/2025,
PR-00010116,,"Annemarie Mina",,"43 PARK RD","SANS SOUCI",NSW,2219,22/01/2025,
PR-00010118,,"SHEN AND KARIN PTY LTD",,"THE HAMPTONS, UNIT 509 68 PENINSULA DR","BREAKFAST POINT",NSW,2137,05/02/2025,
PR-00010120,,"BUMBLE BEE ACADEMY PUNCHBOWL PTY LTD",,"36 ORCHARD RD","BASS HILL",NSW,2197,06/11/2024,
PR-00010121,,"DAFFODILS EARLY LEARNING CENTER PTY LTD",,"5 CORSAIR ST",SCHOFIELDS,NSW,2762,09/01/2025,
PR-00010123,,"FINASURE PTY LTD",,"113B HAMPTON RD","SOUTH FREMANTLE",WA,6162,13/01/2025,
PR-00010125,,"IDYLLWOOD PTY LTD","IDYLLWOOD PTY LTD","UNIT 6 82 OLIVER ST",FRESHWATER,NSW,2096,16/12/2024,
PR-00010128,,"MAYT TRADING PTY LTD",,"890A HENRY LAWSON DR","PICNIC POINT",NSW,2213,22/01/2025,
PR-00010129,,"TIP TOP CHILDCARE MAROUBRA PTY LTD","TIP TOP CHILDCARE","UNIT 2 27 DAKING ST","NORTH PARRAMATTA",NSW,2151,07/01/2025,
PR-00010130,,"BEEAC PRIMARY SCHOOL COUNCIL","Beeac Primary School","35 LANG ST",BEEAC,VIC,3251,28/11/2024,
PR-00010131,,"D&M Bashout PTY LTD",,"13 WEBSTER AV",PEAKHURST,NSW,2210,13/03/2025,
PR-00010132,,"BRIDGEWAY EDUCATION GROUP PTY LTD",,"14 LITTLE ST","BOX HILL SOUTH",VIC,3128,28/02/2025,
PR-00010133,,"TRINITYWORKS PTY LTD.",,"72 MONASH RD",MENAI,NSW,2234,17/03/2025,
PR-00010135,,"ANOKHI ARIPRA CHILDCARE HUB PTY LTD","Anokhi Aripra Childcare Hub Pty Ltd","9 CORSAIR ST",SCHOFIELDS,NSW,2762,15/11/2024,
PR-00010138,,"SAINT MERCURIUS SERVICES PTY LTD",,"UNIT 20 250-258 ROCKY POINT RD",RAMSGATE,NSW,2217,12/03/2025,
PR-00010139,,"DIRECTOR PTY LTD","little creative explorer Family day care","54 AMHURST DR","NARRE WARREN SOUTH",VIC,3805,19/12/2024,
PR-00010142,,"Denise Mary Rath","Forbees Early Learning","4 TEATREE CL","SAMFORD VALLEY",QLD,4520,03/12/2024,
PR-00010143,,"HANG CHU",,"UNIT 509 5 PYMBLE AV",PYMBLE,NSW,2073,24/01/2025,
PR-00010147,,"DALA EDUCATION PTY LIMITED",,"PO BOX 4183","KINGSWAY WEST",NSW,2208,19/02/2025,
PR-00010149,,"VMS BUSINESS PTY LTD",,"39 EDGEWORTH DAVID AV",WAITARA,NSW,2077,25/03/2025,
PR-00010151,,"Catholic Church Diocese of Darwin Education Property Trust","Catholic Church Diocese of Darwin Education Property Trust","PO BOX 219",BERRIMAH,NT,0828,18/01/2025,
PR-00010158,,"SOSA CHILDCARE PTY LTD",,"10 ELLIS ST",OATLANDS,NSW,2117,31/03/2025,
PR-00010162,,"TSUBI GROUP PTY LTD","Early Start Learning Centre","36 GREGORY ST",YAGOONA,NSW,2199,14/01/2025,
PR-00010163,,"ES (AUS) PTY LTD","HAPPY SPROUTS BEVERIDGE","25 RIVERWAY VIEW",CRAIGIEBURN,VIC,3064,11/02/2025,
PR-00010164,,"EJ (AUS) PTY LTD","HAPPY SPROUTS","25 RIVERWAY VIEW",CRAIGIEBURN,VIC,3064,11/02/2025,
PR-00010165,,"CHILDREN FIRST EARLY LEARNING CENTRES NO. 2 PTY LTD","Children First Early Learning Centres No. 2 Pty Ltd","PO BOX 952","SOUTHPORT BC",QLD,4215,09/12/2024,
PR-00010170,,"Daniel Davidson","Future Generation AU","PO BOX 1603","GREEN VALLEY",NSW,2168,17/03/2025,
PR-00010171,,"Rosemarie Princi",,"UNIT 10 64 QUEEN ST","CONCORD WEST",NSW,2138,27/02/2025,
PR-00010176,,"Read 2 Grow 2 Pty Ltd ATF Read 2 Grow Unit Trust No 2","Read 2 Grow Early Learning Child Care Centre","158 COAST RD",DAYTON,WA,6055,26/11/2024,
PR-00010179,,"LET'S START PTY LTD","LET'S START PTY LTD","6 KAREELA RD","BAULKHAM HILLS",NSW,2153,13/12/2024,
PR-00010180,,"HARMONY EIGHT MILE PLAINS PTY LTD","Harmony Early Education Eight Mile Plains","PO BOX 977","PARADISE POINT",QLD,4216,18/11/2024,
PR-00010181,,"PURE DIRT CHILDHOOD PTY LTD","Pure Dirt Childhood","UNIT 3 40 PALMER ST",CAMMERAY,NSW,2062,10/03/2025,
PR-00010190,,"LM CHILD CARE SERVICES PTY. LTD.","LM CHILD CARE","155 PRIAM ST","CHESTER HILL",NSW,2162,25/02/2025,
PR-00010193,,"PROSPERITY CZ GROUP PTY LTD",,"5 CATES PL","ST IVES",NSW,2075,20/03/2025,
PR-00010194,,"AUSTON ENTERPRISES PTY LTD",,"2 SILKWOOD CL",YAMANTO,QLD,4305,11/12/2024,
PR-00010196,,"MONASH PRIMARY AND PRESCHOOL GOVERNING COUNCIL INC","Monash OSHC","MONASH PRIMARY SCHOOL, 22 JACKSON ST",MONASH,SA,5342,03/12/2024,
PR-00010199,,"DAV MANAGEMENT PTY LTD",,"18 COUNTRY CLUB CCT",NORWEST,NSW,2153,25/02/2025,
PR-00010200,,"ISNAH PTY LTD ATF ADEETA FAMILY TRUST","The Trustee for ADEETA FAMILY TRUST","GPO BOX 563",BRISBANE,QLD,4001,21/11/2024,
PR-00010204,,"POOWONG CONSOLIDATED SCHOOL COUNCIL","Poowong Consolidated School Council","POOWONG CONSOLIDATED SCHOOL, 27-59 RANCEBY RD",POOWONG,VIC,3988,13/12/2024,
PR-00010206,,"TWINKLE EARLY LEARNING PTY LTD",,"24 SCARLET ASH DR","TEMPLESTOWE LOWER",VIC,3107,18/03/2025,
PR-00010207,,"BOUNTIFUL EARLY LEARNING PTY LTD","All About Children Early Learning Centre","PO BOX 186",LINDFIELD,NSW,2070,28/01/2025,
PR-00010208,,"Little Climbers Early Learning Centre Pty Ltd","Little Climbers Early Learning Centre","55 BIDDLE ST",MOOREBANK,NSW,2170,11/03/2025,
PR-00010209,,"REGIONAL DISABILITY SERVICES AUSTRALIA PTY LTD","Patches Australia","HOMEBASE WEMBLEY, 55 SALVADO RD",SUBIACO,WA,6008,02/01/2025,
PR-00010213,,"ELOPURA CARE PTY LTD",TBC,"20B TROY ST",APPLECROSS,WA,6153,31/01/2025,
PR-00010217,,"LITTLE LOVES CHILDCARE PTY LTD","LITTLE LOVES CHILDCARE PTY LTD","7 HERTFORDSHIRE ST","ELIZABETH HILLS",NSW,2171,01/04/2025,
PR-00010218,,"IY LEARNING PTY LTD",,"89 AMARINA AV",ASHGROVE,QLD,4060,18/11/2024,
PR-00010222,,"CROOKMONT PTY LIMITED","Jessie's Place","32 ACKLAND AV","CHRISTIES BEACH",SA,5165,29/01/2025,
PR-00010226,,"ZAYDON GROUP PTY LTD",,"12 JERSEY ST",NARROGIN,WA,6312,02/01/2025,
PR-00010227,,"Arthur Street Early Learning Pty Ltd as Trustee for Sorell Child Care Trust","Arthur Street Early Learning","PO BOX 2249","SURFERS PARADISE",QLD,4217,07/08/2025,"1.	The approved provider must provide evidence to the relevant regulatory authority, upon request, that all nominated supervisors, persons in day-to-day charge, and staff members at each education and care service under its operation have: 
o	been made aware of the service’s policies and procedures 
o	been informed how compliance and application of the policies and procedures will be monitored. 2.	To ensure that the approved provider meets their reporting obligations under the National Law, upon request by the relevant regulatory authority, the approved provider must provide evidence of:
o	an internal reporting system for each education and care service under its operation that enables all nominated supervisors, persons in day-to-day charge, and staff members to promptly escalate to the approved provider,
o	how this system will be monitored and reviewed. 3.	The approved provider must submit a support management plan to the relevant regulatory authority for each education and care service prior to commencing operations. The plan should include but not limited to:
o	support measures in place for all nominated supervisors, persons in day-to-day charge, and staff members during the first twelve (12) months of operation
o	a schedule of visits by the provider’s representatives to oversee and support quality practices, 
o	strategies to ensure ongoing compliance and continuous improvement in service delivery."
PR-00010228,,"BLISSFUL BLOOMERS PTY. LTD.",,"2 ARUM WALK",MERNDA,VIC,3754,07/05/2025,
PR-00010231,,"VAN HERK CORPORATION PTY LTD",,"11 BOXGUM LINK",WANNANUP,WA,6210,08/01/2025,
PR-00010235,,"THREE WISE MEN HOLDINGS PTY LTD",,"40 WILLOWIE RD","CASTLE COVE",NSW,2069,06/05/2025,
PR-00010240,,"Australian Learning and Teaching Academy PTY LTD","Beacon Early Learning Centre","14 BRETON ST","BOX HILL",NSW,2765,17/04/2025,
PR-00010243,,"FULL HOUSE CHILD CARE PTY LTD","Full House Child Care Pty Ltd","34 BARKER AV",SILVERWATER,NSW,2128,15/01/2025,
PR-00010244,,"AMARA EARLY LEARNING CENTRE 1 PTY LTD",,"LEVEL 1 308 FITZGERALD ST",PERTH,WA,6000,19/12/2024,
PR-00010251,,"LITTLE SCRIBBLERS BRIGHTON-LE-SANDS PTY LTD","The Trustee for LITTLE SCRIBBLERS BRIGHTON-LE-SANDS UNIT TRUST","106 RUSSELL AV","DOLLS POINT",NSW,2219,17/03/2025,
PR-00010252,,"Tumbarumba Start Strong Preschool Incorporated","Tumbarumba Start Strong Preschool","PO BOX 129",TUMBARUMBA,NSW,2653,19/03/2025,
PR-00010255,,"GERARD V PETER PTY LTD ATF GVPeter Family Trust","Gerard V Peter Pty Ltd","27 PHILADELPHIA PDE","CANNING VALE",WA,6155,07/02/2025,
PR-00010265,,"J&S CORPORATION PTY LTD","Teddy Bear Adventures","13 SHIRLEY ST",BEXLEY,NSW,2207,19/05/2025,
PR-00010267,,"AMITY COLLEGE AUSTRALIA LIMITED","Amity College","163 KURRAJONG RD",PRESTONS,NSW,2170,24/06/2025,
PR-00010268,,"LITTLE KIDS ACADEMY PTY LTD","Little Kids Academy","8 HECTOR ST",ILLAWONG,NSW,2234,28/02/2025,
PR-00010270,,"GENESIS GROUP PTY LTD","Genesis Group Pty Ltd","4 PANMURE ST","ROUSE HILL",NSW,2155,01/05/2025,
PR-00010273,,"BEING 3 BURWOOD PTY LTD ATF CC&H Trust","Being 3 Burwood Pty Ltd","15 JASMINE CT","BLACKBURN SOUTH",VIC,3130,08/04/2025,"Under section 19(1) of the National Law, I have made a decision to impose the following conditions on the provider approval:
• Prior to applying for service approval or transfer, the person with management or control of the approved provider, must undertake professional development in Quality Area 7 (Governance and Leadership). 
• The professional development must be delivered by a recognised early childhood organisation or expert and approved in writing by the Department prior to undertaking the professional development. 
• The Department must be provided with proof of completion of the professional development within 7 days of completion."
PR-00010275,,"LEI-GRIGSON PTY LTD","Mindchamps Early Education","10 HARMONY AV",CLARKSON,WA,6030,26/02/2025,
PR-00010278,,"TEDDINGTON BEARS ELC PTY LTD","Teddington Bears Early Learning Centre","4 LOCKE CR","EAST FREMANTLE",WA,6158,17/01/2025,
PR-00010281,,"BEVERLY GROUP 2 PTY LTD","The Akidamy School of Early Learning - Mount Hawthorn","10 BEVERLEY ST",COOLBINIA,WA,6050,20/12/2024,
PR-00010283,,"PCAN INVESTMENTS PTY LTD",,"24A DONALD ST","PICNIC POINT",NSW,2213,25/03/2025,
PR-00010284,,"Rochelle Anne Nagel","Watch Me Grow Family Day Care","6 COOKE ST","MURRAY BRIDGE",SA,5253,23/01/2025,
PR-00010285,,"CHILDREN FAMILY FUTURE PTY LTD","Skylar Early Learning Pioneer Road","67 DAVID ST","SPENCER PARK",WA,6330,17/01/2025,
PR-00010287,,"ACHIEVE CHILDREN SERVICES PTY LTD",,"3 WOODLET WAY",DONNYBROOK,VIC,3064,01/05/2025,
PR-00010288,,"HH BURPENGARY EAST PTY LTD","Happy Hearts Childcare Burpengary East","PO BOX 2328",RUNCORN,QLD,4113,22/01/2025,
PR-00010289,,"HH RBP PTY LTD","Peak Childcare Redbank Plains","PO BOX 2328",RUNCORN,QLD,4113,22/01/2025,
PR-00010290,,"BELLS VALLEY AUSTRALIA PTY LTD","Peak Childcare Morayfield","PO BOX 2328",RUNCORN,QLD,4113,22/01/2025,
PR-00010292,,"31ST EDGE PTY LTD","31st Edge Pty Ltd","PO BOX 952","SOUTHPORT BC",QLD,4215,24/12/2024,
PR-00010294,,"WELVE INVESTMENTS PTY LTD",,"UNIT 1 14 LUCAS RD",BURWOOD,NSW,2134,08/05/2025,
PR-00010296,,"Bright Path Academy PTY LTD","Bright Path Academy PTY LTD","31 WOMURRUNG AV","CASTLE HILL",NSW,2154,07/02/2025,
PR-00010301,,"EXCELLENCE FORCE PTY LTD",,"395 HIGHBURY RD",BURWOOD,VIC,3125,28/04/2025,
PR-00010302,,"AVENUE EARLY LEARNING PTY LTD",,"48 McBride Avenue",WONTHAGGI,VIC,3995,27/06/2025,
PR-00010307,,"Rakavi Pty Ltd",,"UNIT 1 23A BANKS ST","MAYS HILL",NSW,2145,30/04/2025,
PR-00010308,,"RP PRACTICE PTY LTD",,"22 LAGUNA ST","KELLYVILLE RIDGE",NSW,2155,02/04/2025,
PR-00010311,,"NEW SOUTH WALES BOARD OF JEWISH EDUCATION","New South Wales Board of Jewish Education","56 ROSCOE ST","BONDI BEACH",NSW,2026,16/06/2025,
